@relation 'pendigits_autoencoded-weka.filters.unsupervised.attribute.MLPAutoencoder-N6-L0.01-O1.0E-6-P1-E1-weights-fileC:\\Program Files\\Weka-3-8-S1-seed1'

@attribute hidden_unit_0output numeric
@attribute hidden_unit_1output numeric
@attribute hidden_unit_2output numeric
@attribute hidden_unit_3output numeric
@attribute hidden_unit_4output numeric
@attribute hidden_unit_5output numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
0.898945,0.001911,0.209886,0.999936,0.973629,0.053177,5
0.110449,0.070618,0.996944,0.999815,0.295824,0.998412,2
0.027462,0.88981,0.99712,0.000008,0.003035,0.262259,5
0.821299,0.47015,0.00269,0.999933,0.995481,0.84988,9
0.996569,0.015241,0.348353,0.090407,0.037792,0.830808,7
0.002686,0.99984,0.000147,0.982837,0.999345,0.995411,1
0.561356,0.861164,0.997529,0.999246,0.037624,0.990842,2
0.003275,0.995932,0.00046,0.994254,0.997612,0.998013,1
0.999797,0.031467,0.991363,0.951824,0.366124,0.005762,6
0.04544,0.006506,0.957552,0.858592,0.006468,0.993521,7
0.8366,0.857544,0.005859,0.000005,0.043612,0.00037,0
0.90763,0.001579,0.201793,0.999872,0.923291,0.019277,5
0.543675,0.243548,0.999693,0.996573,0.030232,0.979597,2
0.990053,0.002972,0.990271,0.989437,0.880576,0.052973,6
0.679415,0.976824,0.002392,0.000001,0.026523,0.001363,0
0.824456,0.804474,0.993309,0.000003,0.241951,0.938005,8
0.022885,0.99934,0.000122,0.999779,0.649572,0.481902,7
0.023398,0.947919,0.99726,0.000006,0.005605,0.215947,5
0.93939,0.031808,0.345962,0.999955,0.957594,0.006799,5
0.144133,0.37669,0.823315,0.718969,0.003552,0.989594,7
0.701262,0.033109,0.002494,0.999341,0.666577,0.927686,3
0.750593,0.152118,0.000509,0.999761,0.980866,0.021568,9
0.333853,0.861601,0.005175,0.99977,0.999271,0.015545,9
0.035495,0.137465,0.978765,0.999976,0.035817,0.990643,1
0.91707,0.535736,0.00346,0.999927,0.99783,0.140993,9
0.761562,0.629928,0.998417,0.999018,0.001675,0.981231,2
0.76445,0.002644,0.014756,0.999386,0.94861,0.990293,3
0.999129,0.787354,0.832102,0.001371,0.001308,0.021218,0
0.994441,0.011095,0.089164,0.999925,0.958143,0.469563,5
0.983779,0.947865,0.174086,0.000032,0.00189,0.003088,0
0.001438,0.999432,0.000123,0,0.994459,0.107167,0
0.005983,0.013415,0.923924,0.949347,0.004943,0.989491,7
0.815173,0.618715,0.994495,0.99949,0.001027,0.980492,2
0.891984,0.001369,0.019848,0.999496,0.970707,0.968443,3
0.043816,0.984851,0.001584,0.999799,0.872285,0.999441,1
0.996688,0.013579,0.999426,0.994139,0.387065,0.02693,6
0.996495,0.117923,0.814671,0.893682,0.291486,0.604461,6
0.999897,0.088282,0.988016,0.988215,0.095203,0.024711,6
0.059024,0.198007,0.994248,0.999576,0.029544,0.988304,1
0.000855,0.99892,0.000109,0,0.998113,0.111273,0
0.079639,0.024811,0.992407,0.93408,0.004722,0.974087,7
0.007873,0.01078,0.708295,0.999966,0.161217,0.998221,1
0.00337,0.173787,0.990566,0.000008,0.48236,0.830832,5
0.997599,0.897619,0.673397,0.99969,0.202633,0.059619,4
0.811434,0.00097,0.008035,0.999739,0.854553,0.967345,3
0.429104,0.999925,0.004162,0.999947,0.723214,0.19907,9
0.971908,0.54466,0.018275,0.99964,0.538346,0.994685,3
0.994051,0.062162,0.12077,0.999942,0.983292,0.885699,5
0.681577,0.082532,0.000265,0.999702,0.629346,0.302341,9
0.090545,0.881289,0.00102,0.940627,0.153239,0.004157,4
0.071205,0.009392,0.999423,0.264284,0.147548,0.268904,8
0.512687,0.279187,0.999559,0.999249,0.047812,0.992794,2
0.53502,0.470817,0.998523,0.999665,0.017444,0.991122,2
0.793964,0.325846,0.999436,0.999484,0.047539,0.983238,2
0.88383,0.999247,0.194909,0.997273,0.989751,0.998325,9
0.987971,0.077183,0.467967,0.999915,0.99367,0.681069,5
0.110687,0.999009,0.000164,0.999883,0.425506,0.280832,7
0.045399,0.986092,0.99847,0.000006,0.031752,0.379644,5
0.996493,0.23824,0.967202,0.99998,0.989797,0.040997,5
0.009373,0.968586,0.000137,0,0.876714,0.015765,0
0.266278,0.166328,0.998944,0.999756,0.105261,0.96739,2
0.363438,0.012971,0.000321,0.999948,0.898731,0.313737,9
0.950422,0.991931,0.010343,0.993705,0.005187,0.036721,4
0.047136,0.841176,0.951679,0.999928,0.044731,0.998877,2
0.022602,0.00399,0.989983,0.98236,0.129291,0.211125,8
0.003851,0.003062,0.758909,0.461717,0.007738,0.116752,8
0.013745,0.996245,0.000098,0.999889,0.598738,0.647231,7
0.995714,0.359901,0.99998,0.996965,0.388416,0.367495,0
0.989808,0.9579,0.996473,0.000037,0.104869,0.319846,8
0.001716,0.54059,0.97902,0.999945,0.568851,0.998189,1
0.008705,0.314317,0.660002,0.999954,0.367991,0.998197,1
0.878574,0.006684,0.025791,0.999119,0.951006,0.988331,3
0.599889,0.057648,0.009886,0.99987,0.998976,0.922652,9
0.154173,0.333967,0.994214,0.99991,0.018004,0.997132,2
0.997042,0.818322,0.997594,0.743684,0.008655,0.06886,0
0.520585,0.670435,0.002174,0.997291,0.084831,0.023253,4
0.822967,0.983681,0.001816,0.964497,0.397543,0.001791,4
0.925293,0.006996,0.005357,0.999504,0.896092,0.979774,3
0.003294,0.99438,0.000467,0.994259,0.996628,0.997422,1
0.006667,0.003751,0.891111,0.706067,0.024088,0.009837,8
0.982266,0.100701,0.935568,0.999965,0.984705,0.023687,5
0.004953,0.850305,0.000665,0.888929,0.663295,0.025355,4
0.007538,0.980096,0.996117,0.000003,0.012055,0.710891,5
0.258176,0.545993,0.998865,0.999358,0.015736,0.994435,2
0.052134,0.023265,0.944627,0.153904,0.022078,0.104341,8
0.812361,0.018714,0.008269,0.999621,0.962146,0.991652,3
0.935849,0.550361,0.720213,0.000004,0.139682,0.95691,8
0.060874,0.139131,0.998269,0.999914,0.808466,0.996949,2
0.854825,0.001235,0.008449,0.999795,0.950844,0.838118,3
0.018501,0.628537,0.000734,0.998772,0.949238,0.998753,1
0.832907,0.130877,0.001459,0.999548,0.404773,0.975749,3
0.039379,0.047741,0.983299,0.999899,0.106106,0.992768,1
0.011835,0.982994,0.000137,0.000004,0.474481,0.006182,0
0.823194,0.998679,0.017047,0.953622,0.006401,0.021378,4
0.027898,0.019062,0.783154,0.597227,0.052218,0.166356,8
0.0077,0.001409,0.783279,0.000186,0.065105,0.500999,8
0.982762,0.953928,0.149908,0.000018,0.00386,0.001724,0
0.999474,0.005249,0.992776,0.943103,0.706899,0.02247,6
0.998793,0.604711,0.999659,0.815078,0.077897,0.053993,0
0.995948,0.997848,0.990691,0.000002,0.16455,0.116297,8
0.125164,0.944022,0.000624,0,0.105298,0.010834,0
0.92406,0.039571,0.010121,0.998505,0.921716,0.983827,3
0.87976,0.007127,0.006052,0.999119,0.912253,0.97413,3
0.004787,0.954167,0.000328,0.804163,0.225954,0.00789,4
0.764666,0.997224,0.003622,0.998011,0.002916,0.066217,4
0.003051,0.996892,0.000166,0,0.97009,0.03677,0
0.999916,0.015351,0.991097,0.984973,0.443115,0.063035,6
0.325654,0.61481,0.997936,0.999845,0.061968,0.99083,2
0.971402,0.046435,0.00467,0.999183,0.828728,0.976469,3
0.016998,0.999569,0.000337,0.999051,0.961939,0.997591,1
0.885157,0.021869,0.005709,0.996043,0.893445,0.981641,3
0.820251,0.004198,0.005184,0.999725,0.866063,0.988157,3
0.006718,0.268845,0.0011,0.997511,0.980732,0.99926,1
0.214328,0.192943,0.999636,0.999469,0.122126,0.990341,2
0.004033,0.021511,0.998497,0.000012,0.15404,0.840769,5
0.369808,0.05206,0.000157,0.998157,0.89279,0.13208,9
0.221298,0.000757,0.76154,0.999625,0.997836,0.290703,1
0.001064,0.998111,0.158044,0.99941,0.947593,0.996884,1
0.447434,0.985989,0.000417,0.885619,0.037247,0.018022,4
0.226589,0.331524,0.999654,0.999419,0.016512,0.987358,1
0.943955,0.974861,0.619666,0.000004,0.115186,0.967901,8
0.894303,0.686174,0.00484,0.999962,0.795469,0.109624,9
0.137717,0.942949,0.000254,0.985593,0.253687,0.006044,4
0.249712,0.000541,0.847482,0.997503,0.997483,0.165308,1
0.628173,0.6013,0.990996,0.11299,0.003646,0.010519,8
0.732769,0.989188,0.00206,0.968087,0.023419,0.006674,4
0.042861,0.9961,0.000707,0.999893,0.749266,0.998351,1
0.077502,0.012809,0.988916,0.876114,0.028771,0.986353,7
0.764218,0.997579,0.019186,0.000001,0.065565,0.002111,0
0.64458,0.086986,0.005925,0.999824,0.826006,0.993823,3
0.009167,0.39672,0.829015,0.999942,0.375049,0.999077,1
0.998806,0.043745,0.871052,0.884737,0.10314,0.001152,6
0.993348,0.199595,0.847285,0.999833,0.992147,0.911565,5
0.997205,0.999391,0.957271,0.000003,0.693213,0.030133,8
0.149143,0.040484,0.996539,0.999924,0.23876,0.994023,2
0.823078,0.998149,0.009768,0.950836,0.016936,0.007737,4
0.142975,0.882891,0.000306,0.985625,0.124843,0.022919,4
0.8768,0.75459,0.066634,0.999926,0.997219,0.019197,9
0.999631,0.0384,0.987157,0.981515,0.233425,0.00349,6
0.11425,0.047649,0.983295,0.378484,0.004403,0.98477,7
0.306455,0.039906,0.999733,0.033253,0.013415,0.234008,8
0.019241,0.052488,0.987902,0.99894,0.410877,0.998687,2
0.097561,0.289616,0.996202,0.999698,0.008031,0.991125,2
0.421227,0.222879,0.001117,0.99996,0.997091,0.055539,9
0.420306,0.671756,0.970951,0.999966,0.012389,0.997283,2
0.173422,0.59148,0.999212,0.999893,0.027009,0.992278,2
0.001617,0.000345,0.557757,0.990455,0.164215,0.014505,8
0.216427,0.233335,0.997358,0.999475,0.010184,0.997827,2
0.863836,0.999922,0.604699,0.999162,0.941914,0.999157,9
0.079114,0.044592,0.989959,0.999881,0.182952,0.994176,1
0.143583,0.649912,0.998241,0.001299,0.001031,0.254423,5
0.223322,0.036286,0.999298,0.779494,0.359549,0.035094,8
0.005392,0.970583,0.000474,0.998716,0.995537,0.999022,1
0.136616,0.001728,0.94459,0.999788,0.995446,0.584672,8
0.993938,0.995207,0.998244,0.000017,0.070044,0.078527,8
0.897865,0.002214,0.011229,0.99671,0.873594,0.927844,3
0.233928,0.978787,0.000775,0,0.204161,0.001892,0
0.999699,0.021079,0.999278,0.97362,0.560397,0.018634,6
0.999724,0.408951,0.998873,0.998977,0.207758,0.011446,6
0.885945,0.001715,0.102934,0.999729,0.899235,0.017763,5
0.99913,0.634716,0.988205,0.167845,0.001248,0.008841,0
0.591014,0.794703,0.99807,0.998846,0.026598,0.98498,2
0.640337,0.318588,0.003108,0.999694,0.701502,0.998944,3
0.992402,0.003336,0.990248,0.943225,0.639179,0.00942,6
0.006661,0.098945,0.835463,0.999959,0.085684,0.998802,1
0.80257,0.366044,0.000982,0.999954,0.986899,0.010236,9
0.997029,0.97002,0.923935,0.000344,0.008843,0.0019,0
0.999851,0.334934,0.981704,0.730088,0.085331,0.003476,6
0.030036,0.974066,0.998224,0.000003,0.016125,0.249202,5
0.000606,0.011689,0.962287,0.000026,0.141915,0.952573,5
0.9489,0.162386,0.002627,0.999652,0.403296,0.977636,3
0.984275,0.701798,0.674472,0.996247,0.789247,0.829723,4
0.024246,0.030371,0.950299,0.999937,0.055817,0.998441,1
0.998596,0.793789,0.986265,0.993414,0.417252,0.012905,4
0.861698,0.643706,0.000992,0.99989,0.322131,0.008524,9
0.028048,0.11357,0.996839,0.999689,0.278346,0.999053,2
0.978644,0.00119,0.996412,0.994703,0.953876,0.127238,6
0.999166,0.028178,0.966725,0.838289,0.292978,0.002833,6
0.953394,0.004512,0.014979,0.999467,0.966979,0.965786,3
0.001478,0.001645,0.959184,0.000089,0.087803,0.925853,5
0.001023,0.978044,0.000472,0.997184,0.988632,0.995511,1
0.999068,0.998695,0.966894,0.000001,0.992279,0.748524,8
0.00497,0.990273,0.000118,0,0.844363,0.017029,0
0.741084,0.718758,0.996979,0.999842,0.009553,0.995701,2
0.221423,0.306975,0.999097,0.999547,0.009094,0.994002,2
0.675126,0.996808,0.471305,0.999374,0.989896,0.999454,9
0.534127,0.044573,0.00038,0.999976,0.967128,0.236654,9
0.709849,0.005081,0.007584,0.999413,0.954294,0.987219,3
0.679448,0.009039,0.002227,0.999464,0.40638,0.9518,3
0.795984,0.036738,0.008016,0.999843,0.902811,0.993164,3
0.194126,0.997526,0.000786,0,0.362444,0.004395,0
0.011708,0.998749,0.00064,0.999677,0.872971,0.997539,1
0.001793,0.034005,0.917534,0.99996,0.18923,0.995594,1
0.427267,0.963224,0.001412,0.000001,0.056677,0.001837,0
0.089182,0.979972,0.997456,0.000017,0.016484,0.113821,5
0.043423,0.970329,0.000385,0,0.643567,0.007843,0
0.982218,0.934897,0.038785,0.000004,0.203318,0.092271,8
0.048284,0.854559,0.998886,0.000008,0.03032,0.359106,5
0.907176,0.996241,0.007157,0.888484,0.021215,0.01065,4
0.002986,0.642403,0.000692,0.99872,0.994708,0.998791,1
0.050774,0.022586,0.671911,0.897928,0.008111,0.996556,7
0.026334,0.977888,0.997592,0.000004,0.032817,0.566725,5
0.008502,0.908297,0.994376,0.000011,0.013367,0.653248,5
0.900342,0.805543,0.001657,0.999875,0.103216,0.992592,3
0.385121,0.019051,0.005253,0.999708,0.966133,0.996279,3
0.084532,0.097434,0.995239,0.999507,0.045791,0.99788,2
0.998205,0.575088,0.999725,0.997722,0.14374,0.077739,6
0.983783,0.018824,0.042864,0.999927,0.785558,0.005116,5
0.045312,0.999031,0.000131,0.999656,0.745495,0.285904,7
0.009377,0.023284,0.995482,0.038344,0.015023,0.036043,8
0.029228,0.003874,0.893046,0.984194,0.004559,0.995111,7
0.209796,0.619732,0.973148,0.999969,0.020695,0.997999,2
0.998734,0.063155,0.898769,0.912379,0.071924,0.005955,6
0.024362,0.721228,0.003399,0.999172,0.96126,0.999531,1
0.97146,0.005764,0.10719,0.999973,0.965735,0.02688,5
0.080136,0.99388,0.000213,0,0.259915,0.005021,0
0.99841,0.18292,0.684836,0.508246,0.014547,0.01189,6
0.99974,0.630618,0.99744,0.928995,0.024447,0.017729,6
0.523842,0.948371,0.001959,0.971283,0.404455,0.002674,4
0.642882,0.36529,0.998843,0.99891,0.002942,0.991724,2
0.004565,0.525096,0.796295,0.999966,0.094108,0.999402,2
0.946731,0.241379,0.008667,0.999682,0.207082,0.924158,3
0.985234,0.997006,0.395646,0.999565,0.988947,0.986146,9
0.978323,0.990696,0.080299,0.979923,0.021987,0.014164,4
0.019804,0.76999,0.484271,0.999969,0.215989,0.999178,2
0.960656,0.852812,0.115369,0.999925,0.99786,0.040391,9
0.042451,0.079341,0.925514,0.589155,0.004866,0.994168,7
0.485385,0.447592,0.998459,0.998935,0.073917,0.995554,2
0.996424,0.954614,0.795978,0.003743,0.000301,0.006859,0
0.715471,0.265816,0.998929,0.999547,0.033754,0.959229,2
0.085782,0.986779,0.000403,0.999853,0.221449,0.995079,1
0.071534,0.979954,0.000512,0.981,0.263048,0.003317,4
0.994854,0.120759,0.356319,0.999915,0.990111,0.994542,5
0.006947,0.405143,0.996539,0.000005,0.017182,0.920885,5
0.828787,0.103461,0.00253,0.999839,0.912089,0.990528,3
0.02981,0.11294,0.787465,0.954616,0.00411,0.995898,7
0.939086,0.363143,0.011731,0.999773,0.492077,0.995559,3
0.945151,0.909359,0.007324,0.000012,0.007307,0.002092,0
0.98602,0.468198,0.909962,0.989956,0.833714,0.003261,4
0.998092,0.951476,0.89074,0.000661,0.002461,0.00231,0
0.154714,0.944581,0.000557,0,0.267586,0.001933,0
0.606259,0.974076,0.000892,0.999908,0.34609,0.995777,3
0.664552,0.881153,0.001438,0.950916,0.154648,0.00223,4
0.785036,0.423591,0.990818,0.000004,0.30481,0.85938,8
0.993482,0.011993,0.277952,0.403878,0.044928,0.936197,7
0.002722,0.988151,0.000034,0.989681,0.940511,0.646633,1
0.998408,0.802653,0.980288,0.211761,0.000554,0.010006,0
0.195185,0.997835,0.000644,0,0.132915,0.015059,0
0.966466,0.972779,0.176187,0.999901,0.996758,0.265558,9
0.996611,0.997727,0.934556,0.000002,0.988299,0.077136,8
0.687799,0.098137,0.000209,0.999476,0.885435,0.033947,9
0.023431,0.885836,0.945826,0.999951,0.177524,0.998945,1
0.029365,0.438377,0.725658,0.717485,0.011011,0.99691,7
0.923141,0.00456,0.007126,0.995982,0.763496,0.97304,3
0.829917,0.006939,0.581995,0.999922,0.991767,0.070944,5
0.009641,0.999858,0.000271,0.996378,0.995515,0.99767,1
0.99617,0.009011,0.998902,0.982747,0.255595,0.009652,6
0.9992,0.703398,0.995223,0.436115,0.003097,0.014545,0
0.999463,0.676947,0.47177,0.999968,0.959962,0.971035,5
0.994505,0.143155,0.06434,0.999937,0.949692,0.829597,5
0.004,0.00574,0.727549,0.061789,0.002734,0.199214,8
0.069873,0.051474,0.033247,0.998516,0.011089,0.999025,7
0.636487,0.99479,0.002654,0.999992,0.566281,0.02723,9
0.854747,0.005852,0.074003,0.999759,0.952895,0.03373,5
0.122853,0.270202,0.931558,0.567834,0.002525,0.98069,7
0.908578,0.203265,0.999266,0.999659,0.051046,0.913375,2
0.086597,0.195618,0.965874,0.048161,0.000763,0.141494,8
0.676768,0.023305,0.054789,0.999938,0.996283,0.064483,9
0.999826,0.102287,0.9855,0.953035,0.212907,0.002817,6
0.98882,0.990545,0.391492,0.975531,0.046161,0.005758,4
0.022554,0.000727,0.985094,0.681987,0.093864,0.998834,7
0.004614,0.579377,0.000942,0.998596,0.922185,0.998355,1
0.004318,0.88138,0.256204,0.999962,0.213367,0.998444,2
0.115671,0.029382,0.997285,0.859988,0.006469,0.981407,7
0.397656,0.644203,0.98923,0.999922,0.005338,0.992627,2
0.066521,0.126982,0.171091,0.999182,0.074954,0.999263,7
0.99413,0.00438,0.595892,0.840495,0.392452,0.001124,6
0.607187,0.289761,0.999062,0.999662,0.019603,0.947097,2
0.998891,0.997218,0.919147,0.000004,0.40813,0.395524,8
0.467366,0.000312,0.006121,0.999245,0.888691,0.970641,3
0.091867,0.001064,0.691584,0.999856,0.99981,0.669602,1
0.945983,0.996889,0.026955,0.000004,0.004703,0.007789,0
0.113538,0.409746,0.999173,0.998534,0.005725,0.994046,2
0.262341,0.000421,0.773196,0.999541,0.995994,0.238818,1
0.834241,0.304037,0.002348,0.99996,0.940924,0.021119,9
0.008546,0.10669,0.99852,0.000005,0.173898,0.960284,5
0.981516,0.980834,0.381903,0.000019,0.011269,0.001901,0
0.615933,0.085818,0.002301,0.999885,0.991726,0.035069,9
0.007356,0.987368,0.000765,0.998971,0.991412,0.998959,1
0.999663,0.136948,0.9991,0.997545,0.133144,0.017814,6
0.080218,0.034475,0.976104,0.554531,0.012715,0.009091,8
0.019045,0.389281,0.630409,0.999946,0.360646,0.999036,1
0.003436,0.668771,0.810164,0.999956,0.068765,0.999168,2
0.99401,0.740149,0.53385,0.999783,0.389836,0.011171,4
0.013441,0.998321,0.00037,0.99925,0.913401,0.995463,1
0.090958,0.810144,0.000107,0.902007,0.42418,0.002482,4
0.999181,0.015445,0.966405,0.895856,0.389496,0.002028,6
0.963848,0.995184,0.106891,0.999568,0.002128,0.637653,1
0.997676,0.992652,0.966616,0.000001,0.969751,0.674644,8
0.218292,0.03829,0.779697,0.990872,0.007318,0.99567,7
0.613054,0.202462,0.000263,0.99945,0.877966,0.071049,9
0.503753,0.651145,0.970138,0.999931,0.006351,0.994025,2
0.001512,0.634595,0.000619,0.999827,0.679066,0.992734,7
0.516799,0.058165,0.989712,0.621124,0.033668,0.009269,8
0.560447,0.022125,0.008198,0.999939,0.998596,0.950365,9
0.942097,0.078935,0.00124,0.999554,0.289846,0.972287,3
0.984714,0.686393,0.008517,0.999863,0.1087,0.989496,3
0.098981,0.331282,0.996504,0.999845,0.033077,0.995063,2
0.31599,0.207643,0.998249,0.125014,0.037617,0.077067,8
0.771138,0.202941,0.000307,0.999871,0.95871,0.012193,9
0.855828,0.009342,0.024413,0.999614,0.964906,0.988083,3
0.752349,0.489135,0.000556,0.99965,0.187845,0.034727,9
0.02585,0.97725,0.998519,0.000002,0.017316,0.608272,5
0.01191,0.005795,0.562487,0.004321,0.010247,0.511808,8
0.995867,0.985094,0.764957,0.999539,0.023161,0.009882,4
0.024485,0.896142,0.0004,0.859183,0.198692,0.012227,4
0.005196,0.002058,0.560051,0.997732,0.687954,0.999332,7
0.772266,0.009259,0.004743,0.999834,0.852534,0.996118,3
0.998287,0.019931,0.852904,0.886395,0.327071,0.00337,6
0.043939,0.610829,0.99849,0.000009,0.013927,0.429744,5
0.168828,0.054281,0.988689,0.946273,0.00971,0.986594,7
0.223216,0.035582,0.998467,0.999623,0.467246,0.993893,2
0.028596,0.088507,0.975112,0.715877,0.008502,0.996202,7
0.010346,0.020135,0.741195,0.029196,0.00166,0.365781,8
0.865834,0.786972,0.005024,0.999854,0.994219,0.943142,9
0.063201,0.019345,0.821858,0.99675,0.016587,0.999469,7
0.102592,0.023739,0.997343,0.273761,0.079318,0.223087,8
0.045936,0.9938,0.00037,0,0.516383,0.015146,0
0.994181,0.993678,0.996406,0.000005,0.726733,0.703924,8
0.995649,0.003058,0.984395,0.983119,0.453921,0.010328,6
0.975225,0.99592,0.079774,0.976995,0.087985,0.003175,4
0.01632,0.319154,0.001987,0.998943,0.973001,0.999436,1
0.99992,0.304284,0.996418,0.998527,0.056073,0.173539,6
0.993681,0.873554,0.450581,0.000074,0.00934,0.000997,0
0.996413,0.844942,0.861171,0.991659,0.096664,0.021381,4
0.005288,0.779357,0.000377,0.659472,0.221508,0.005377,4
0.786755,0.001755,0.008497,0.999678,0.959578,0.970924,3
0.879485,0.065138,0.00708,0.999629,0.952158,0.995078,3
0.010495,0.999563,0.002472,0.99982,0.832036,0.99664,1
0.694449,0.080658,0.001813,0.999558,0.737091,0.998879,3
0.163929,0.124935,0.999745,0.99927,0.064755,0.993417,2
0.135399,0.013058,0.999434,0.029749,0.015555,0.445259,8
0.024935,0.014933,0.98978,0.680361,0.077797,0.032129,8
0.979704,0.00177,0.999243,0.984318,0.684765,0.016319,6
0.074302,0.711827,0.998715,0.000041,0.002804,0.344195,5
0.047994,0.752643,0.998987,0.000008,0.051008,0.711185,5
0.688505,0.092937,0.999618,0.998639,0.022148,0.960258,2
0.995432,0.420996,0.863569,0.994818,0.862351,0.005297,4
0.000484,0.9894,0.000765,0.98708,0.9988,0.997128,1
0.991898,0.990649,0.464077,0.000078,0.01122,0.002793,0
0.981551,0.92384,0.755368,0.999945,0.997203,0.089835,9
0.983188,0.00325,0.998138,0.848059,0.728108,0.012216,6
0.175619,0.768125,0.99769,0.999874,0.022077,0.997725,2
0.026592,0.004848,0.942033,0.991839,0.018164,0.999149,7
0.100588,0.536482,0.53971,0.999983,0.043664,0.998456,2
0.147742,0.21468,0.999706,0.99938,0.133188,0.99476,2
0.182023,0.348643,0.99962,0.999744,0.047693,0.991867,2
0.054842,0.391504,0.998158,0.998745,0.005634,0.991808,2
0.01201,0.002966,0.823776,0.908355,0.009478,0.994603,7
0.994103,0.008542,0.996856,0.976661,0.302366,0.006692,6
0.938492,0.976689,0.009639,0.999971,0.660626,0.087832,9
0.999195,0.624369,0.994692,0.492086,0.001289,0.007834,0
0.346697,0.590492,0.976364,0.999938,0.004993,0.988068,2
0.475071,0.002755,0.008136,0.995549,0.609948,0.968017,3
0.459178,0.49651,0.998511,0.99974,0.004563,0.980736,2
0.999947,0.211378,0.99669,0.997365,0.096072,0.030806,6
0.000819,0.43628,0.011589,0.999823,0.395768,0.998979,7
0.930459,0.030339,0.003341,0.99929,0.544484,0.985753,3
0.083103,0.028927,0.994344,0.320761,0.015739,0.985611,7
0.320713,0.378261,0.999234,0.999673,0.032442,0.993572,2
0.002833,0.011717,0.908566,0.436177,0.005684,0.034801,8
0.867871,0.006398,0.005,0.999609,0.957706,0.984389,3
0.996437,0.894655,0.601432,0.997535,0.267018,0.013407,4
0.996625,0.930054,0.965154,0.000001,0.984882,0.361713,8
0.998493,0.00639,0.997316,0.980708,0.538931,0.008737,6
0.967618,0.008813,0.610217,0.999877,0.936557,0.018624,5
0.025067,0.009016,0.875073,0.84965,0.006917,0.99823,7
0.002755,0.264756,0.937506,0.999961,0.223593,0.998419,1
0.029072,0.742958,0.003313,0.999085,0.918646,0.999445,1
0.990623,0.992923,0.844254,0.999869,0.013176,0.047803,4
0.999611,0.991896,0.979956,0.000001,0.929131,0.084659,8
0.868308,0.001691,0.004311,0.999834,0.978373,0.338059,9
0.061682,0.005669,0.601872,0.995254,0.082613,0.999229,7
0.155687,0.241241,0.999278,0.999657,0.015856,0.994637,2
0.997106,0.558411,0.999971,0.999106,0.388538,0.537426,0
0.000921,0.194445,0.996471,0.000006,0.02318,0.97044,5
