@relation 'pendigits_autoencoded-weka.filters.unsupervised.attribute.MLPAutoencoder-N3-L0.01-O1.0E-6-P1-E1-weights-fileC:\\Program Files\\Weka-3-8-S1-seed1'

@attribute hidden_unit_0output numeric
@attribute hidden_unit_1output numeric
@attribute hidden_unit_2output numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
0,0.756039,0.081971,3
0.000054,0.999864,0.999757,6
0.999979,0.03759,0.999753,5
0.34863,0.991318,0.001049,4
0.000213,0.001009,0.976225,7
0.000006,0.003329,0.998235,1
0.000896,0.194587,0.010234,9
0,0.493264,0.022809,3
0.000072,0.993892,0.999885,6
0.967111,0.950684,0.007274,4
0.003328,0.010045,0.99816,7
0.000873,0.99828,0.99514,4
0.996332,0.279848,0.985358,8
1,0.9011,0.011821,0
0.118211,0.999519,0.724319,4
0.002759,0.232451,0.08341,9
0.999999,0.065751,0.998709,5
0.999975,0.003466,0.999586,5
0.000041,0.996386,0.000945,9
0,0.785305,0.062523,5
0.044026,0.999969,0.995902,6
0.999998,0.99857,0.890673,0
0.000004,0.931257,0.031337,3
0.000007,0.005342,0.005228,1
0.462623,0.986918,0.001122,4
0.155045,0.949807,0.000448,4
0.000004,0.011659,0.99872,1
0.000175,0.997557,0.0026,9
0.000031,0.004561,0.998837,2
0.013799,0.218067,0.000006,7
0.000001,0.028623,0.044172,5
0.999997,0.054855,0.999832,5
0.004104,0.999911,0.999848,6
0.000579,0.000672,0.94633,7
0.000878,0.004437,0.999847,7
0.999993,0.004216,0.995586,5
0.999996,0.724661,0.983828,8
0.47597,0.080488,0.999738,7
0.020842,0.005468,0.999138,7
0.000007,0.022055,0.001197,3
0.487816,0.011306,0.999303,7
0.786338,0.999713,0.68165,4
0.000004,0.780136,0.000113,9
0.873945,0.986481,0.005743,4
0.00007,0.002045,0.325568,7
0.569938,0.193982,0.995734,8
0.000001,0.993341,0.694974,5
0.000021,0.003484,0.001165,1
0.000002,0.051242,0.031044,3
0.000001,0.944305,0.436439,5
0.000012,0.786215,0.063056,3
0.000002,0.215619,0.003051,3
0.999992,0.999675,0.853803,0
0.000022,0.984228,0.999848,6
0.000013,0.005347,0.998358,2
0.174192,0.902641,0.000272,4
0.968435,0.997005,0.003408,4
1,0.013612,0.996005,5
0.781213,0.673291,0.001929,4
0.953045,0.99988,0.999919,0
0.00001,0.989814,0.000188,9
0.000405,0.006343,0.000024,1
0.000001,0.508066,0.027226,3
0,0.972941,0.307982,5
0.968324,0.320922,0.999982,8
0.999321,0.999773,0.997607,0
0.000045,0.913066,0.160034,3
0.043803,0.99309,0.991569,4
0.000012,0.999344,0.929256,5
0.000017,0.006205,0.692629,2
0.001203,0.000169,0.000006,1
0.000268,0.001169,0.997286,2
0.999999,0.000927,0.997576,5
0.00479,0.999838,0.999874,6
1,0.988894,0.869212,8
0.003447,0.000162,0.994438,7
0.000009,0.342119,0.007336,3
1,0.798874,0.001668,0
0.000008,0.00118,0.997664,1
0.000689,0.139798,0.999953,8
0.000004,0.000078,0.880967,2
0.007146,0.008505,0.998434,7
0.00004,0.000083,0.466588,2
0.000129,0.714736,0.978254,7
0.731322,0.983709,0.001421,4
0.009458,0.002977,0.999454,7
0.807489,0.969587,0.000934,4
0.000865,0.999689,0.051337,4
0.000276,0.999753,0.999962,6
0.003228,0.999963,0.372301,4
0.000014,0.005725,0.945218,2
0.008432,0.002174,0.998591,7
0.793943,0.003461,0.939076,9
0.000001,0.996503,0.025183,5
1,0.987958,0.005875,0
0.000001,0.393642,0.071365,3
0.000006,0.000133,0.199951,7
0.000007,0.000983,0.446399,2
1,0.074424,0.000019,0
0.914373,0.167382,0.999978,8
0.000001,0.740198,0.01581,3
0.000007,0.57251,0.999737,0
0.000002,0.979901,0.001121,9
0.018475,0.999865,0.92757,4
0.075128,0.045519,0.998714,7
0.002203,0.997228,0.005055,9
0.999461,0.552298,0.99975,8
0.000002,0.990138,0.272254,5
0.087029,0.999778,0.922469,6
0,0.665138,0.107675,5
0.000055,0.996795,0.000334,9
0.999998,0.069774,0.000049,0
0.538799,0.998731,0.77807,4
0.999995,0.939597,0.997394,8
0.00006,0.00406,0.000048,1
0.000081,0.017627,0.000326,7
0.000113,0.000979,0.000175,7
0.000017,0.007731,0.995437,2
0.580393,0.298053,0.000361,4
0.000001,0.465756,0.902536,1
0.749455,0.983699,0.003746,4
0.000008,0.130128,0.016018,3
0.171224,0.996178,0.094595,4
0.000004,0.979968,0.002332,9
0.01987,0.991915,0.027399,4
0.02795,0.999872,0.998512,6
1,0.776556,0.000541,0
0.441386,0.999927,0.996636,6
0.000009,0.001132,0.995935,2
0.822043,0.071472,0.999655,7
0.00013,0.00039,0.000017,1
0.000063,0.016123,0.996305,2
0.000006,0.231862,0.009474,3
0.833494,0.99299,0.002781,4
0.191811,0.999172,0.194865,4
0.008323,0.218358,0.003974,9
0.000034,0.006819,0.000202,1
0.000016,0.000439,0.698592,1
0.986858,0.999636,0.999495,0
0.000002,0.917022,0.009243,9
0.000212,0.036991,0.999572,2
1,0.973517,0.086666,0
0,0.351211,0.056016,3
0.001395,0.999492,0.999804,6
0.000003,0.586485,0.636426,1
0.000002,0.001359,0.979118,1
0.201289,0.172575,0.999954,8
0.000001,0.967406,0.006192,9
0.000072,0.000857,0.997614,1
0.000525,0.001252,0.000043,1
0.311964,0.999907,0.999424,6
0.000253,0.999754,0.99986,6
0.999805,0.916167,0.999786,8
0.999998,0.998043,0.382651,0
0.000001,0.908214,0.001242,9
0.999737,0.936813,0.999554,8
0.000178,0.002101,0.000175,1
0.000004,0.001932,0.984425,1
0.000008,0.56923,0.951404,1
0.000002,0.756037,0.038902,3
0.00077,0.999885,0.999828,6
0.000006,0.000478,0.970145,2
0.195596,0.999973,0.998685,6
0.000009,0.98388,0.000155,9
0.000017,0.000554,0.943376,1
0.641012,0.09643,0.999947,8
0.00214,0.987298,0.999954,0
0,0.329753,0.092167,5
0.999962,0.99986,0.93694,0
0.000006,0.000075,0.747934,2
1,0.670137,0.000462,0
0.506226,0.971563,0.999027,8
0.057061,0.999982,0.999433,6
0.000045,0.003259,0.997775,1
0.000005,0.000716,0.973111,1
0.004661,0.206242,0.000007,7
0.000003,0.781106,0.085437,3
0.002219,0.999946,0.999208,6
1,0.931023,0.966515,8
1,0.826749,0.003482,0
0.000002,0.97479,0.119822,3
0.999999,0.076381,0.998519,5
0,0.914504,0.001097,9
0.000044,0.041431,0.999568,8
0.000044,0.019022,0.995395,2
0.999998,0.003668,0.999332,5
1,0.948438,0.018106,0
0.00001,0.464911,0.005524,3
0.000004,0.000818,0.963497,1
0.043994,0.043572,0.998555,7
0.000002,0.987803,0.081695,5
0,0.996996,0.847064,5
0.000142,0.990618,0.000158,9
0.000003,0.963696,0.000773,9
0.000005,0.999408,0.868087,5
0.000001,0.97198,0.002182,9
0.023457,0.332145,0.999942,8
1,0.996655,0.177647,0
0.000591,0.010482,0.999857,2
0.000002,0.963359,0.003054,9
0.976122,0.789402,0.002077,4
0.000012,0.000235,0.842689,1
0.005114,0.0125,0.981049,7
1,0.008966,0.000009,0
0.000095,0.001838,0.987699,7
0.999972,0.999684,0.898403,0
0,0.199353,0.012314,3
0.000001,0.000376,0.949333,2
0.076047,0.999953,0.999752,6
0.028237,0.99991,0.988517,6
0.006346,0.165854,0.000006,7
0.000296,0.427041,0.990147,8
0.000412,0.999373,0.011871,9
0.546064,0.99834,0.921047,6
0.024097,0.912909,0.998485,8
0.000003,0.000317,0.953974,2
0.164934,0.99997,0.999669,6
0.00145,0.99802,0.999962,6
1,0.769208,0.000712,0
0.000021,0.025851,0.991836,2
0.000068,0.021275,0.995546,2
1,0.951606,0.002597,0
0.000018,0.999723,0.620083,5
0.000552,0.715138,0.999911,2
0.007035,0.000319,0.000002,1
0.000228,0.996098,0.002241,9
0.000027,0.002715,0.995822,2
0.894259,0.305478,0.999358,8
0.999998,0.013038,0.999442,5
0.000002,0.979266,0.000281,9
0.00023,0.001268,0.00002,1
0.000002,0.851249,0.120992,3
0.068426,0.99988,0.989118,6
0.005004,0.29376,0.999913,8
0.00003,0.704068,0.00647,3
0.000001,0.464454,0.021517,3
0.000008,0.000248,0.248196,1
0.000016,0.000028,0.042461,2
0.381593,0.990561,0.001496,4
0.000102,0.981335,0.000502,9
0.001512,0.361874,0.998259,8
0.901132,0.836575,0.000735,4
0.999988,0.025747,0.922857,8
0.000001,0.466118,0.017783,3
0.000001,0.843767,0.000916,9
0.000017,0.002114,0.988586,1
1,0.982223,0.497182,0
0.000017,0.760429,0.942835,1
0.815844,0.971386,0.001796,4
0,0.892945,0.001126,9
0.000003,0.003597,0.996789,1
0.00023,0.011821,0.999784,2
0.000007,0.000812,0.993165,1
0,0.994871,0.229913,5
0.167887,0.006397,0.997264,7
0.905255,0.999192,0.115453,4
1,0.941352,0.746166,8
0.999964,0.990535,0.9877,8
0.935662,0.058759,0.999931,7
0.222688,0.999124,0.999951,0
1,0.960688,0.991634,8
0.996749,0.99988,0.999427,0
0.005308,0.999485,0.912193,6
0.000001,0.946305,0.018974,9
0.000001,0.001008,0.762568,1
0.000181,0.00102,0.000044,7
0.999997,0.995298,0.971442,8
0.001279,0.001007,0.000004,1
0.000003,0.997568,0.021529,9
1,0.076225,0.999687,5
0.000003,0.965343,0.000439,9
0.000001,0.91934,0.153959,5
0.000004,0.001367,0.876073,1
0.001105,0.01339,0.997315,7
0.046434,0.017864,0.998433,7
0.000001,0.992614,0.279008,5
0.000307,0.999933,0.999843,6
0.000013,0.685616,0.025552,3
0.000001,0.998497,0.447623,5
0.005199,0.002789,0.998068,7
0.000014,0.010583,0.994281,2
0.000002,0.9971,0.506827,5
0.999997,0.997521,0.671048,0
0.000286,0.998156,0.006161,9
0.000347,0.348881,0.999543,2
0.015443,0.999254,0.999816,6
0.000056,0.002557,0.997601,2
0,0.985253,0.356864,5
0.038688,0.081897,0.999881,8
0.019625,0.996853,0.594948,4
0.000034,0.997423,0.001809,9
0.000032,0.999364,0.00536,9
0.731648,0.978328,0.033009,4
0.000001,0.313281,0.038344,3
0.52618,0.996315,0.06872,4
0.000008,0.997953,0.03492,5
0.003433,0.184352,0.003005,9
0.000001,0.406686,0.006283,3
0.061883,0.998506,0.571038,4
0.013451,0.000446,0,1
0.000062,0.998917,0.009803,9
0,0.598592,0.035482,3
0.000113,0.005892,0.998301,2
0.000004,0.994261,0.015859,9
0.000014,0.9997,0.383706,5
0.000027,0.001193,0.001312,1
0.000057,0.999424,0.023972,9
0.727592,0.993009,0.003743,4
0.032281,0.028415,0.999818,7
1,0.983348,0.024708,0
0.002157,0.999617,0.99995,6
1,0.103529,0.000119,0
0.000016,0.846656,0.810927,1
0.000003,0.000117,0.164345,2
1,0.92808,0.010847,0
1,0.010991,0.996813,5
0.51602,0.010893,0.999742,7
0.000049,0.000371,0.509993,2
1,0.912725,0.002506,0
0.000106,0.024804,0.999682,2
0.21124,0.954688,0.999301,8
0.999999,0.993082,0.430911,0
1,0.993587,0.075832,0
0.000009,0.82753,0.055693,3
0.000002,0.00017,0.89084,1
0.000352,0.013527,0.999735,2
0.046152,0.999898,0.998668,6
0.001672,0.148499,0.000017,7
0.000016,0.008954,0.999267,1
0.000016,0.623088,0.026466,3
0.000092,0.00185,0.996455,2
0.304266,0.999983,0.998221,6
1,0.980479,0.122131,0
0.000145,0.016272,0.99889,2
0.000008,0.079863,0.002293,3
1,0.105955,0.000069,0
0.002871,0.110846,0.000011,7
0.000002,0.459695,0.004365,3
0.000016,0.397695,0.005806,3
0.2477,0.999874,0.996357,6
0.005947,0.99857,0.998126,4
0.895073,0.378288,0.999991,8
0.000169,0.003061,0.000063,7
0.000366,0.004177,0.000027,1
0.000011,0.996321,0.008636,9
0.000003,0.398331,0.069263,3
0.44575,0.999378,0.396091,4
1,0.986138,0.012477,0
0.000007,0.701458,0.024948,3
0.009753,0.008421,0.999786,7
0.000008,0.905942,0.020716,3
0.00128,0.999172,0.97334,4
0.003379,0.999831,0.999898,6
0.000003,0.988975,0.006872,9
0.000001,0.884937,0.00504,9
0.999918,0.009992,0.999958,5
0.000004,0.893836,0.13073,3
1,0.991889,0.45057,0
0.983078,0.21404,0.999706,8
0.000416,0.001996,0.000022,1
0.999999,0.99822,0.436906,0
0.98224,0.039048,0.999885,7
0.000002,0.535433,0.035518,3
1,0.985199,0.128094,0
0.007965,0.998089,0.993982,4
0.000182,0.00483,0.99924,2
0.999981,0.002818,0.999723,5
1,0.996481,0.228811,0
0.001358,0.00059,0.000005,1
0.999995,0.010268,0.999772,5
0.000002,0.000717,0.977241,2
0.967314,0.0411,0.998588,8
0.999585,0.000332,0.999106,5
0.000017,0.001833,0.399089,7
0.000008,0.750446,0.926904,1
0.00152,0.999877,0.999352,6
0.000003,0.000008,0.072829,2
0.084675,0.999878,0.997761,6
0.999992,0.999676,0.972624,0
0.008045,0.000397,0.960532,7
0.000003,0.000108,0.891776,2
0.000001,0.890518,0.091823,3
1,0.771111,0.989917,5
0.415769,0.999985,0.9992,6
0.000073,0.062324,0.998509,2
0.000007,0.933711,0.101812,3
0.000045,0.000793,0.9487,2
0.000026,0.989092,0.001227,9
0.999996,0.999492,0.940156,0
0.999806,0.999747,0.998475,0
0.002882,0.99834,0.216522,4
0.000649,0.996542,0.000593,9
0.000551,0.001151,0.997799,7
1,0.888649,0.010396,0
1,0.00268,0.996365,5
0.000703,0.998456,0.989997,4
0.263009,0.999858,0.994342,6
0.000153,0.998334,0.004773,9
0.003105,0.000244,0.000002,1
0.000012,0.905455,0.06098,3
0.040702,0.999811,0.98852,6
0.005966,0.000362,0.000001,1
0.728456,0.993303,0.123918,4
0.00001,0.000927,0.68919,2
0.009716,0.993614,0.973487,4
0.000006,0.000324,0.982024,2
0.000001,0.982976,0.002536,9
0.000022,0.012803,0.999823,2
0.999948,0.999741,0.99077,0
0.999992,0.824088,0.970048,8
0.000002,0.579018,0.026584,3
0.000199,0.999408,0.999947,6
0.999999,0.99541,0.992383,8
0.999999,0.02616,0.99958,5
0.161313,0.999967,0.999765,6
0.000225,0.043812,0.006775,9
0.001847,0.998662,0.963168,4
0.999777,0.935425,0.999737,8
0.000015,0.793536,0.877857,1
0.003826,0.996389,0.999971,0
0.999995,0.998846,0.359885,0
0,0.86768,0.020978,9
0.000001,0.997765,0.155094,5
0.015437,0.220752,0.998421,8
0.999992,0.999455,0.985416,0
0.000912,0.043882,0.999318,8
0.00073,0.009907,0.999839,2
1,0.88369,0.016097,0
0.999997,0.234084,0.999496,5
0.000002,0.000971,0.976113,1
0.00001,0.006476,0.156358,7
0.000249,0.998975,0.999875,6
0.000008,0.0216,0.000655,3
0.000013,0.012291,0.953212,2
0.000001,0.32587,0.820397,1
0.000005,0.997165,0.498276,5
0.999908,0.925614,0.999418,8
0.794401,0.991576,0.005801,4
0,0.038368,0.235632,1
0.88424,0.988035,0.041802,4
0.002678,0.000999,0.997751,7
0.00365,0.999825,0.999966,6
0.000007,0.000016,0.060585,2
0.011939,0.999942,0.999671,6
0.048397,0.999439,0.938847,4
0.000079,0.638123,0.99841,2
0.00002,0.999727,0.816845,5
0.000007,0.001593,0.195351,1
0.02903,0.999199,0.198885,4
1,0.993978,0.100271,0
0.000246,0.00063,0.000046,7
0,0.725785,0.011819,9
0.007358,0.026517,0.999868,7
0.015454,0.99882,0.999981,0
0.999283,0.979754,0.999901,8
0.103084,0.999862,0.999156,6
0.012815,0.007793,0.999442,7
0.000098,0.998201,0.999917,6
0.001957,0.000815,0.000003,1
0.000001,0.715571,0.019636,3
0.999999,0.006887,0.999077,5
0.193838,0.99991,0.998847,6
0.000932,0.000278,0.975151,7
0.999999,0.991779,0.622421,0
0.000026,0.000609,0.874963,1
0.046462,0.999884,0.989072,6
0.000023,0.876095,0.029174,3
0.001469,0.99995,0.999792,6
0.469143,0.999348,0.053133,4
0.000525,0.999537,0.971691,4
0.000403,0.001366,0.97818,7
0.999908,0.282557,0.997593,8
0.000116,0.991455,0.000402,9
0.000006,0.714707,0.96092,1
0.83944,0.997734,0.998869,6
0.007371,0.990318,0.994862,4
0.000015,0.011059,0.814335,2
0.000001,0.100129,0.001555,3
0.003316,0.00106,0.000002,1
1,0.823323,0.00108,0
0.169111,0.01637,0.999788,7
0.015668,0.999953,0.997539,6
0.112082,0.999975,0.999616,6
0.000001,0.995322,0.722027,5
0.999996,0.674588,0.861091,8
0.000014,0.31397,0.004714,3
0.000182,0.000521,0.952888,7
0.114415,0.999875,0.998945,6
0.000002,0.000182,0.949825,2
0.000363,0.000658,0.000013,1
0.770706,0.792331,0.001499,4
0.628792,0.996209,0.036384,4
0.999841,0.00009,0.993028,5
0.000242,0.14315,0.968665,7
0.000027,0.986833,0.00823,9
0.000005,0.002355,0.99714,1
0.898481,0.995602,0.067169,4
0.000004,0.030786,0.000976,3
0.000005,0.796397,0.01765,3
0.539839,0.995665,0.008748,4
0.000002,0.577806,0.3601,3
0.478297,0.999836,0.996412,6
0.999544,0.961861,0.999857,8
0.768765,0.999798,0.995666,6
0.000002,0.741813,0.000596,9
0.000205,0.080867,0.999673,2
0.000002,0.998606,0.403817,5
1,0.996951,0.304856,0
0.000233,0.02862,0.999501,2
0.000063,0.135446,0.999707,2
0.000005,0.998295,0.806991,5
0.000057,0.020005,0.999265,2
0.000007,0.507187,0.008548,3
0.000021,0.997732,0.005914,9
0.759341,0.995316,0.0018,4
0.000159,0.984066,0.000432,9
0.000002,0.913744,0.069044,3
1,0.980547,0.065296,0
0.044905,0.001743,0.998951,7
0.000015,0.913804,0.127249,3
0.025157,0.999904,0.999659,6
0.00001,0.814528,0.979197,1
0.038898,0.999935,0.998412,6
1,0.043565,0.998796,5
0.000013,0.006391,0.982301,2
0.000002,0.115694,0.002111,3
0.000017,0.869329,0.121947,3
0.000202,0.002319,0.000106,1
0.999985,0.000298,0.998331,5
0.99998,0.873703,0.998607,8
0.008125,0.000909,0,1
0.026799,0.986671,0.011509,4
1,0.919437,0.00462,0
0.999997,0.977329,0.991463,8
0.900391,0.532994,0.999991,8
0.000211,0.007574,0.998869,2
0.001679,0.011794,0.999769,7
0.000002,0.70905,0.037296,3
0.00005,0.995326,0.999944,6
0.002429,0.005977,0.9996,7
0.563002,0.999915,0.998003,6
0.006383,0.999881,0.999426,6
0.762484,0.999985,0.997683,6
0.000049,0.998651,0.999964,6
0.000009,0.001747,0.994301,1
0.000042,0.696122,0.012699,3
0.999998,0.995684,0.995192,8
0.999999,0.192043,0.970758,8
0.000003,0.995146,0.010041,9
1,0.824776,0.002848,0
0.000003,0.999323,0.132006,5
0.794504,0.995177,0.017549,4
0.020972,0.998798,0.96731,4
0.000013,0.74607,0.828851,1
0.000003,0.002131,0.974513,2
0.999999,0.992302,0.980655,8
0.90169,0.204253,0.981032,8
0.000019,0.004899,0.987987,2
0.000031,0.952706,0.999971,0
0.000001,0.962065,0.004583,9
0.000125,0.001261,0.000067,7
0.000006,0.991924,0.000903,9
0.018878,0.999985,0.999793,6
0.007602,0.000819,0.997634,7
0.943745,0.323691,0.999848,8
0.999979,0.001008,0.999528,5
0.999999,0.00209,0.996721,5
0.999985,0.000715,0.999591,5
0.000002,0.998132,0.459072,5
0.999992,0.999822,0.876764,0
0.432414,0.999669,0.244619,4
0.000019,0.969248,0.004534,9
0.000006,0.000514,0.962969,1
0.000001,0.959583,0.001063,9
0.000001,0.341119,0.016122,3
0.001683,0.001784,0.00001,1
0.000358,0.983134,0.999964,0
0.000001,0.557118,0.168079,1
0.684342,0.998544,0.028249,4
0.007903,0.999744,0.977665,4
0.000045,0.019472,0.993077,2
0.461812,0.998045,0.168964,4
0.000002,0.991618,0.068224,5
0.999999,0.99653,0.01376,0
0.000367,0.998081,0.99987,6
0.011736,0.301139,0.000292,4
0.000135,0.009644,0.996759,2
0.999999,0.087364,0.999312,5
0.999986,0.00123,0.999523,5
0.000003,0.995861,0.007326,9
0.03381,0.00366,0.994706,7
0.99995,0.006333,0.999768,5
0.000004,0.645906,0.075218,3
0.999999,0.998258,0.427231,0
0.000028,0.000317,0.140107,7
0.001118,0.998986,0.001978,9
0,0.929596,0.208052,5
0.000013,0.970105,0.001545,9
0.000013,0.950103,0.00163,9
0.000008,0.000263,0.8985,7
0,0.29765,0.025655,3
0.000217,0.001351,0.000067,7
0.000001,0.389435,0.003029,3
0.010522,0.999946,0.999947,6
0.000001,0.449006,0.448011,1
0.000017,0.000794,0.99395,2
0.000568,0.872435,0.000068,9
0.000187,0.001049,0.00018,7
0.000001,0.996527,0.055051,5
1,0.701774,0.000085,0
0.000203,0.005587,0.995806,7
0.003716,0.909185,0.967372,7
0.460393,0.569118,0.000167,4
0.000272,0.003372,0.989688,7
0.000356,0.059683,0.999841,2
0.000003,0.823951,0.120366,3
0.000012,0.001189,0.000164,7
0.001331,0.00241,0.000015,1
0.0007,0.004018,0.000009,7
0.003289,0.873847,0.000098,9
0.00018,0.00056,0.000125,7
0.000008,0.987629,0.010606,9
0.101899,0.935101,0.999189,8
0.000001,0.668802,0.57395,1
0.999999,0.002762,0.998335,5
0.000061,0.000554,0.821513,7
0.000001,0.742191,0.024488,3
0.000025,0.009603,0.998855,2
0.271382,0.999657,0.292531,4
0.000024,0.997244,0.01237,9
0.000162,0.000613,0.903203,7
0.761031,0.85529,0.001039,4
0.000803,0.003184,0.000017,1
0.000451,0.165295,0.999875,2
0.000076,0.013037,0.999575,2
0.000001,0.927322,0.028279,5
0.000091,0.987273,0.000852,9
0.000079,0.015258,0.992948,2
0.000072,0.999554,0.768262,4
0.000084,0.002834,0.000068,1
0.000255,0.000008,0.831468,7
0.697842,0.567095,0.000157,4
1,0.992912,0.047892,0
0.000006,0.000186,0.054687,2
0.000049,0.154198,0.001571,3
0,0.770719,0.006797,3
1,0.604593,0.001293,0
0.956295,0.996335,0.005078,4
0.000435,0.990867,0.000052,9
0.999974,0.000793,0.999617,5
0.000024,0.002317,0.988616,7
0.000366,0.953116,0.000066,9
0.000048,0.000882,0.000135,1
0.000161,0.002856,0.946708,7
0.000006,0.974115,0.000538,9
0.000029,0.997209,0.000274,9
0.000004,0.991032,0.206032,5
0.000204,0.99869,0.999968,6
1,0.996556,0.242818,0
0.000622,0.999423,0.999957,6
0.082313,0.001128,0,1
0.000643,0.999462,0.999896,6
0.000003,0.972653,0.142854,5
0.004428,0.00471,0.998554,7
0.000002,0.996019,0.007177,9
0.999993,0.999546,0.984319,0
0.000084,0.998124,0.999833,6
0.000058,0.024887,0.995507,2
0.000148,0.007116,0.998251,2
0.999915,0.999835,0.995816,0
1,0.99577,0.083283,0
0.861431,0.920472,0.992252,8
1,0.522451,0.019697,0
0.000002,0.695978,0.035697,3
0,0.925077,0.038305,5
0.000008,0.004327,0.001897,1
0.000014,0.996442,0.999897,6
0,0.277905,0.140037,5
0.869966,0.995741,0.002017,4
0.007819,0.999582,0.972633,6
0.000166,0.007989,0.998985,2
0.992244,0.999523,0.99966,0
1,0.997807,0.144923,0
0.999961,0.999764,0.992825,0
0.132804,0.99995,0.997774,6
0.000029,0.872356,0.999912,0
0.999998,0.021908,0.998632,5
0.004215,0.000711,0.000004,1
0.000038,0.001521,0.997935,2
0.000002,0.914867,0.023776,3
0.000187,0.01411,0.999919,2
0.43282,0.115515,0.998976,8
0.875133,0.980103,0.001545,4
0.000093,0.003182,0.99766,2
0.004931,0.00023,0.986471,7
0.999999,0.000876,0.998543,5
0.040574,0.999964,0.999066,6
0.006949,0.999473,0.136781,4
0.011053,0.999665,0.423381,4
0.000003,0.002525,0.988351,1
0.251998,0.010395,0.99966,7
0.221063,0.997846,0.01392,4
0.395972,0.985033,0.00114,4
0.999999,0.758062,0.000766,0
0.537397,0.059036,0.996927,8
0.000004,0.998367,0.072299,5
0.001852,0.105672,0.00419,9
0.000006,0.004653,0.993022,1
0.001499,0.000096,0.981182,7
0.000194,0.003728,0.946673,7
0.000014,0.317673,0.038431,3
1,0.006752,0.997192,5
0.999676,0.000694,0.999523,5
0.000006,0.000012,0.129314,2
0.999991,0.988544,0.99894,8
0.000048,0.000463,0.000222,1
0.000001,0.772504,0.043904,3
1,0.986394,0.055641,0
0.119426,0.010806,0.999493,7
0.000009,0.776175,0.028586,3
0.000003,0.999744,0.808331,5
0.999969,0.108487,0.999814,5
0.013011,0.309388,0.973346,7
0.000004,0.992486,0.999654,6
0.000024,0.002498,0.998677,2
0.000023,0.898443,0.999916,0
0.000002,0.000302,0.961619,2
0.73645,0.990983,0.009743,4
0.00002,0.995106,0.999513,6
0.217888,0.032921,0.99253,8
0.000001,0.965617,0.132346,5
1,0.96716,0.020339,0
0.031025,0.99998,0.9997,6
1,0.011506,0.996598,5
0.001415,0.990017,0.99814,4
0,0.01641,0.132406,1
0.000001,0.345329,0.06054,3
0.478919,0.924561,0.003739,4
0.000406,0.99993,0.893659,4
0.012087,0.999053,0.056472,4
0.000157,0.999983,0.999891,6
0.000556,0.999487,0.995338,6
0.000013,0.000521,0.841231,7
0.206203,0.378626,0.999882,8
0.000003,0.696102,0.020596,3
0.000003,0.001004,0.975755,1
0.000022,0.006564,0.997224,1
1,0.864911,0.002059,0
0.619218,0.05014,0.997656,8
0.012589,0.999722,0.97819,4
0.99777,0.954571,0.999943,8
0.000002,0.756715,0.626056,1
0.002722,0.180813,0.000012,7
0.00006,0.997575,0.999895,6
0.000006,0.999889,0.632663,5
0.999999,0.991182,0.116841,0
0.00032,0.927601,0.000038,9
0.999959,0.329107,0.985792,8
0.999993,0.999768,0.962767,0
0.000073,0.005736,0.000067,1
0.493929,0.983742,0.006039,4
0.000001,0.265556,0.012894,3
1,0.034284,0.000009,0
0.15287,0.998728,0.982806,4
0.000006,0.000822,0.962534,1
0.042596,0.999816,0.998501,6
0.000001,0.895875,0.998898,6
0.000023,0.009026,0.979454,2
0.999999,0.999004,0.863243,0
0.000004,0.995134,0.30108,5
0.000402,0.279756,0.003998,9
0.000002,0.992196,0.000512,9
0.000108,0.941029,0.000043,9
0.040857,0.999987,0.999692,6
0.000005,0.116436,0.001124,3
0.000022,0.002999,0.999091,2
0.145992,0.064863,0.000156,4
0.955762,0.966282,0.04795,4
0.007047,0.011709,0.999544,7
0.999663,0.999647,0.99206,0
0.000001,0.084631,0.0221,3
