@relation 'pendigits_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.35-A5-M-1'

@attribute 0.424input6-0.419input14+0.375input8-0.346input16+0.302input4... numeric
@attribute -0.475input10-0.445input9-0.387input11-0.316input12+0.301input15... numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
1.808968,-0.60654,3
-1.726116,2.310774,8
-2.961561,0.155306,8
-1.13825,1.846659,0
-3.392954,1.748973,5
2.014293,-0.534227,3
1.940161,-1.234891,5
-0.124253,-1.528937,4
-1.684487,0.624771,6
1.204954,-3.225771,7
0.360205,-2.080478,9
1.868368,-2.449639,1
2.164641,1.700443,1
-2.668876,1.444791,8
0.479826,2.763622,2
-1.349303,-1.676433,4
1.686717,-0.865733,5
-1.650917,-3.744946,0
2.587734,0.203939,1
2.684709,-1.122271,3
0.070818,2.065159,6
2.246191,1.851797,2
1.318649,2.244909,2
0.392497,1.753558,7
0.088105,-0.586538,4
2.456772,0.429473,1
0.891054,2.55087,2
-0.109985,1.8405,6
1.905756,-1.456071,3
1.946456,1.512816,2
2.122924,-0.231847,3
1.393822,-2.830718,7
-3.900717,0.370759,8
-2.232352,1.364352,8
0.668233,-0.367098,4
0.604587,2.471662,7
1.761601,1.286946,6
1.41758,2.131885,1
-1.517417,-0.764795,4
-4.332281,-0.506872,0
1.66628,2.052931,0
0.356422,-4.364306,1
-4.238909,-1.549789,0
2.354535,1.759648,2
2.053065,-1.56978,3
1.962427,2.077613,7
2.153987,-1.089162,3
1.64104,-2.161481,9
2.343642,-1.512336,9
2.18019,-2.538166,1
1.937526,-1.195194,3
2.486626,-0.55334,3
1.484173,1.962479,2
-0.409755,1.620997,6
1.741395,2.136138,0
1.481143,1.629232,2
-1.355125,-2.318109,4
2.296673,1.599943,1
-2.69221,0.094647,0
-2.886584,1.082251,8
-3.976996,1.698087,5
-1.430134,-1.527522,4
-2.389886,2.396993,5
-0.29042,-1.378724,4
-0.00292,0.146188,4
-3.734047,1.65592,5
0.925294,-1.492429,9
-0.443695,-0.922258,4
-4.467558,-2.457876,0
-0.462134,-2.16328,4
2.0059,-0.708404,5
2.078269,-2.204718,9
-3.667349,0.596608,0
0.181649,1.815909,6
1.809456,-0.636906,5
-1.095182,1.397319,6
-3.171382,0.198931,8
-3.747729,-0.579917,0
-0.962301,1.461002,6
0.080945,2.259372,7
-0.603049,1.304281,6
-3.666012,-2.763344,0
0.188853,1.584201,6
0.938429,2.226007,7
-1.058746,1.832758,8
-0.070701,-0.101238,4
-2.769156,2.341731,5
1.354394,-2.15002,9
-0.674846,-1.479541,4
-0.683374,1.444329,6
-4.433842,-0.487346,0
0.334552,2.113865,6
1.161536,-2.04574,9
0.50974,-2.95069,9
1.32826,0.019769,5
1.062866,-2.411583,9
1.267531,1.778012,2
1.061417,1.643537,7
1.135661,-1.327734,9
2.307367,0.048949,2
-3.968567,0.697568,8
2.11243,1.446634,2
-4.066535,1.449643,5
0.705087,-4.069201,1
-0.280642,1.56002,6
2.941375,-0.914557,5
1.395465,2.76389,2
2.355566,-2.121128,9
2.560141,1.031484,2
-3.726082,0.1383,0
-1.061242,1.943358,8
1.207098,-2.196374,9
-4.466076,-2.436017,0
-3.554214,2.008281,5
2.083179,-1.050062,3
1.892108,1.715597,2
2.289651,-1.352323,3
0.972055,2.59971,2
0.501442,2.438413,2
-4.15427,-1.463045,0
1.6366,-0.951605,3
-3.589312,1.798485,5
1.292511,-3.756543,1
-4.591905,-2.104812,0
-3.472624,2.119146,5
-0.933455,-1.310835,4
-2.74454,0.935364,8
1.272264,2.34405,2
2.084667,1.564596,1
2.015974,-0.928944,3
1.902352,-1.706242,9
-1.105815,-2.485293,4
-4.335947,-3.594485,0
0.059122,2.321867,7
1.953635,1.437336,1
1.404098,2.38644,7
1.746341,-2.095719,9
0.489727,-2.050116,9
0.031863,-1.192958,4
-1.282768,2.412408,8
-0.982155,1.622653,6
0.863119,-0.620704,5
2.580508,-0.350727,5
-0.134553,1.112019,6
1.988235,-1.319733,3
1.15926,-1.853497,9
1.128866,1.873137,7
-3.965325,0.099613,0
1.108076,2.497959,2
2.350225,-0.88049,3
-1.243309,-1.554269,4
1.786847,-0.613169,3
-4.379996,-1.800001,0
-1.242426,-0.801585,4
1.658277,0.589101,1
-0.32631,1.50233,6
-3.605223,-0.822331,8
1.333375,1.992749,6
0.634425,2.087392,6
2.032434,-0.908929,3
-0.203163,1.78737,6
-3.884866,-1.09263,0
0.86938,-0.335298,5
1.535625,-2.203935,9
0.219593,2.147526,6
2.316487,-0.901819,3
2.274548,-1.538113,7
1.258611,-2.508458,9
1.896916,-1.526405,3
-3.870838,1.816728,5
-1.559348,2.852511,8
1.399934,2.366834,2
-0.638564,0.687366,4
-0.427274,1.752259,6
2.634021,-0.455119,3
0.324969,1.550332,6
-3.000506,2.206071,5
-0.827259,-2.480036,4
1.547474,1.758072,7
2.025501,2.281827,1
1.02571,-1.25722,9
2.692559,-0.765632,3
0.534638,2.119999,6
-1.613647,-1.876344,4
0.626913,2.171571,7
-0.082498,0.825456,4
-1.858418,1.09484,8
-4.25252,-1.896515,0
-1.072902,-0.545328,4
0.683461,-0.714584,9
-3.685912,1.644755,5
-2.711818,2.295467,5
1.166197,-2.32442,9
2.532458,-0.609247,5
-1.098297,0.596462,6
-4.040894,-0.391862,0
1.923936,-0.968125,3
2.472954,-0.850307,1
-0.873136,-2.397262,4
-0.392725,-2.524599,4
2.038787,2.305712,1
0.768435,-2.139677,9
1.644973,2.38084,2
0.596669,-3.415247,7
2.710525,-0.379718,5
-3.457044,2.193448,5
-0.631423,1.630753,6
1.397159,1.505653,7
0.929745,2.985182,7
-2.828763,1.634044,5
-3.425956,0.646192,8
-0.820847,2.394543,7
0.246888,2.376366,7
2.393385,-1.475296,3
-0.586975,2.32369,7
-1.818297,-0.742989,4
2.175794,-2.574182,9
-1.404055,-2.017923,4
1.87871,0.460632,7
-0.8318,1.498863,8
1.74918,0.008131,5
2.323785,-1.295099,1
2.485507,-0.485551,3
2.110017,-0.110166,5
1.758033,-0.625298,3
2.41394,-1.300012,3
-3.898966,-0.563518,0
0.938898,2.17475,6
1.830432,2.283297,2
-0.34927,-2.585696,4
-1.825686,-2.336606,4
-3.934701,1.370173,5
-0.919081,-1.99239,4
-2.480569,1.585991,0
1.668943,-2.633458,9
1.680016,-2.622703,1
2.482643,-0.738033,3
2.429934,-0.244833,5
-1.786782,2.890836,8
-3.226437,0.610452,0
1.25815,-0.562704,3
-0.832549,0.690837,4
0.982844,0.204898,5
1.944282,0.747509,2
1.876386,-2.769184,1
1.28646,2.142929,2
-3.364987,1.79721,5
-0.618976,1.727566,6
-4.255195,-0.345159,8
1.029138,2.155217,7
1.983528,-1.189872,3
-4.567223,-2.494831,0
2.029471,2.255912,1
0.650112,2.898931,8
2.588665,1.447898,2
0.493824,2.21911,7
2.164215,0.757202,2
1.062679,1.133613,7
-1.134298,-2.364116,4
0.45032,2.556317,7
-1.135552,-2.417961,4
0.177869,-1.47329,4
-0.046906,2.117243,6
-0.341251,-1.02203,4
1.853991,1.225778,2
0.582725,2.387011,7
-0.560654,1.117207,9
1.838674,-1.275338,5
-4.331696,-2.253388,0
2.504241,-0.401409,3
2.656451,0.565278,7
2.308698,0.559098,2
-3.304274,-3.304137,0
-1.456392,2.94701,8
2.457953,-0.965719,3
1.517609,2.232006,0
2.090428,-2.073838,9
-0.706034,-0.102115,4
-0.192834,2.060772,7
0.176232,-2.029101,9
-2.529517,2.023115,8
1.802643,-0.478792,5
-0.940629,-0.011305,6
2.612054,-0.400377,5
1.175762,-2.628059,9
-2.830469,-2.896977,0
-1.493506,-0.459423,4
-3.667921,1.027369,8
2.153804,-2.307846,1
1.901806,-1.769951,7
2.073411,-1.768296,7
1.743855,2.00648,2
-0.517911,-2.305834,4
2.305961,0.907713,1
-1.224712,-2.137609,4
2.118968,-0.841013,3
-0.895721,-1.293642,4
1.865529,-1.842548,9
-0.309451,-1.525445,4
-0.958026,0.990346,6
-4.501166,-2.780008,0
-1.726631,0.587603,6
2.098543,2.183342,2
-1.164125,2.270992,7
2.253403,-2.374916,1
1.374282,1.870277,2
2.095012,-1.064677,3
-1.320662,-2.225237,4
-1.067916,-1.184881,4
0.518469,-1.607917,9
2.193104,-1.904688,1
2.152016,0.839535,1
-2.587828,1.100208,0
2.119036,-1.284208,9
0.987644,2.396642,2
-4.222407,-1.413843,0
2.605709,-0.477191,3
-0.233804,1.74159,6
2.072943,0.397348,1
2.373774,1.669834,1
-0.608483,2.811005,8
2.199424,-1.486532,9
1.57009,2.193401,1
1.717029,-2.347168,1
-1.550395,1.17905,6
0.038729,1.802863,6
-2.942587,1.860089,8
-3.970145,-1.065898,0
2.29631,-1.910295,9
-2.862692,1.622694,8
1.910144,-1.900153,1
2.246921,1.753485,1
1.747932,1.024818,1
2.129127,-0.759998,3
-0.234894,1.665042,6
2.288471,1.687322,2
-1.522263,0.844573,6
1.751048,-2.634094,9
2.030992,1.390829,1
-0.961433,2.840814,8
-0.161148,2.240645,0
2.839932,-0.322017,5
-3.680759,-0.353406,0
2.52248,1.160189,2
-4.430285,-2.81947,0
-1.263716,1.457417,8
-1.332709,1.011926,6
1.550264,2.149774,1
2.260464,1.668502,1
0.842007,-3.35653,7
2.031756,-0.538693,3
-0.473034,1.154535,6
-4.117278,0.136924,8
-3.811821,-2.131014,0
1.931833,-0.613069,3
-3.656027,1.478039,5
2.571801,-1.87219,9
1.485403,2.509023,8
1.427895,1.809482,2
-3.188705,2.105975,5
-4.040986,-1.802126,0
1.961973,-1.253551,3
2.359245,1.605607,1
-0.087342,2.023445,7
1.815586,-0.865151,5
1.905367,0.219959,5
1.106434,-2.757909,9
2.029503,-2.121746,9
1.18002,0.063017,5
2.199936,-1.787226,9
-0.169425,2.758667,8
-4.323436,-1.403192,0
0.837312,2.819745,2
2.111846,-1.659414,9
-1.494273,-2.081756,4
2.22717,1.152037,1
0.591046,1.461955,7
-3.276039,-3.367022,0
1.674631,1.925021,7
-3.623272,-0.389157,0
2.885348,-0.848447,3
2.708276,1.615116,2
-1.314145,1.34671,6
-0.895537,0.402864,6
0.802885,-3.376468,7
0.867255,1.288713,8
0.390907,-1.866199,9
-1.397632,0.072664,6
-0.338005,1.530462,8
2.569896,1.658833,2
-1.525056,1.210824,6
-0.189927,2.298839,6
-4.426255,-2.745567,0
1.600564,1.694678,2
1.361178,1.847288,2
-4.199955,-2.365362,0
0.885846,-0.45007,5
0.343715,2.459563,2
1.450299,-3.273168,1
0.73,-2.154171,9
1.771568,2.065621,2
-1.409489,1.912751,8
-3.374244,2.018031,5
2.080742,-2.546441,9
1.998633,-2.499585,1
2.122401,-0.442911,3
-1.061306,0.419482,6
0.166785,2.64685,8
1.613624,-1.320152,3
2.460744,-0.782199,3
2.467004,0.464831,1
2.543092,0.068457,2
-0.838898,-2.341712,4
1.194655,-2.33053,9
0.49434,1.723942,8
-1.154778,-2.367839,4
-2.74635,0.644394,8
2.545687,-0.854465,3
2.449559,-1.868541,9
1.850476,1.760058,1
-4.256037,-0.839252,0
1.486282,0.869857,1
-1.209673,-2.279637,4
2.783773,-1.851793,9
2.212616,2.160955,1
1.023507,2.677495,2
2.126113,1.97965,1
2.040435,-0.553982,5
-0.182632,1.986186,7
-1.825364,-1.417627,4
-4.214921,-0.553935,8
-3.230258,0.511863,8
-1.406734,2.740501,7
-1.407375,1.951088,0
-4.238993,0.524849,8
-2.961994,0.975665,0
-0.218235,0.107672,6
2.225013,-1.086881,9
2.700285,1.079374,1
2.011575,-2.200517,7
-3.930418,0.050386,8
1.696184,-3.026365,1
1.647072,-1.449615,9
-3.856987,1.982294,5
2.000747,-2.266255,9
2.158577,-0.486568,5
2.314263,1.163817,1
0.839863,2.034133,7
0.026192,2.121856,7
1.84007,-0.467455,5
-0.136415,1.636096,6
1.760778,-0.93274,3
1.681542,-0.405631,5
0.772853,2.355987,7
1.762221,1.888147,2
1.620039,-0.291,5
-3.908322,-0.703104,0
0.54726,-1.983211,9
0.607169,2.141028,2
-0.70572,1.753805,6
1.589557,2.220598,2
2.111238,-0.272632,5
-0.070063,2.689313,8
-0.554101,-0.563024,4
1.21166,-2.162296,9
1.032631,-2.033894,9
-1.280084,-1.518786,4
2.530768,-0.584343,3
-1.25611,-1.437048,4
1.37699,-1.309172,5
0.755777,-1.639885,9
2.625984,-1.13534,3
-0.851523,-0.638072,4
1.358055,-3.873341,1
0.902258,-1.873556,9
2.539751,-0.6826,3
1.324777,2.194364,2
1.69777,-1.460382,9
0.994051,-0.697744,5
2.369052,-1.157176,1
0.868194,-1.648224,9
-1.27665,-2.23833,4
-0.0168,2.666054,7
-4.52822,-1.934766,0
-0.463288,1.995819,6
-4.289613,-2.977779,0
1.510007,0.453684,1
2.817582,0.503874,2
-4.235143,-1.931319,0
-4.044362,1.431114,5
-0.646319,2.59062,7
1.912891,0.612158,2
-4.532535,-2.418458,0
1.19375,2.555186,2
-0.950597,1.586568,8
-4.040879,-0.943216,0
-4.286403,-1.632288,0
1.745964,-0.773534,3
2.694437,1.422871,1
0.945105,2.622838,2
-1.04703,0.985441,6
1.060043,-2.983827,7
1.677147,2.411918,1
1.785787,-0.871486,3
1.476878,2.065799,2
-1.656021,0.719698,6
-4.245593,-1.329744,0
1.125664,2.135104,2
2.246924,-1.333435,3
-3.33507,-2.966524,0
0.989342,-3.133627,7
2.337795,-1.277045,3
1.8464,-1.276817,3
-1.461623,0.667386,6
-0.538831,1.032582,4
-1.506058,3.116383,8
1.902905,-2.196097,7
1.750551,-2.495712,1
1.425411,-1.682216,9
2.173778,-0.451533,3
-1.405554,-0.986044,4
-4.307894,-2.016138,0
1.937213,-0.894038,3
0.349145,2.748884,7
1.762149,-1.105491,3
-0.00821,0.41352,4
-0.564698,1.774512,6
1.80894,-1.606947,9
2.473323,-1.415655,9
-2.620416,2.914176,5
1.865329,-0.468387,3
-4.277736,-0.91623,0
-1.802095,2.156378,8
1.781886,-2.539193,1
-4.09316,-1.01335,0
-1.629966,2.617537,7
2.294028,-0.690812,3
-4.180583,-1.32941,0
-0.559303,0.717693,4
1.204843,2.367492,2
-2.772938,2.42872,5
-4.308009,-1.273696,0
1.726468,-2.888197,1
-3.16242,2.311461,5
2.50576,1.773991,2
-1.263997,2.004256,8
-1.804144,2.426793,5
2.1307,0.514484,7
1.661583,0.827346,1
-0.363287,1.272301,6
3.02846,0.450533,2
-1.185386,0.859609,6
-3.975929,-0.09731,0
0.895737,1.581088,7
2.644651,1.537867,2
2.209677,-0.551299,3
-4.739352,0.590507,5
-1.805106,0.885012,6
1.161636,2.026399,2
1.755107,-0.577472,3
1.814557,1.415339,2
1.358943,-2.134361,9
-4.052061,-0.311746,0
-3.472796,0.736489,0
-0.088433,-0.975802,4
0.568948,-2.564867,9
1.228204,2.387689,7
-4.500927,-1.989748,0
-3.478522,1.601845,5
0.148742,0.76988,4
-1.347211,0.605473,6
0.74191,-2.032629,9
1.660442,-3.088394,1
1.610519,-0.805643,3
-0.898905,0.490092,6
1.502065,-3.387461,1
-1.393918,-1.16233,4
2.213531,0.915143,2
-0.468074,0.39729,4
2.370336,1.896937,2
2.047743,-1.801172,9
1.575838,2.855468,2
-3.654117,0.24223,0
-3.344169,0.471869,8
2.259709,-0.788395,3
0.141765,2.164441,6
-4.201366,0.39907,8
-3.674907,2.007785,5
-1.565339,1.266879,6
1.481684,-1.199002,9
-0.215082,0.208822,4
-2.911945,1.717079,8
1.536214,0.629932,1
-0.369781,2.283317,0
-3.817899,-1.10245,0
2.811831,-0.926049,9
1.858727,-0.772759,5
0.047912,1.919276,8
-3.984589,0.120414,0
0.847409,2.290967,8
0.793794,2.762459,2
-4.544184,-1.880399,0
-3.527224,1.790444,5
2.474173,1.69726,1
2.155387,0.062637,7
0.161734,1.94502,6
2.384894,-1.623098,3
1.801342,1.205498,2
2.258036,0.776397,1
1.414632,-0.300968,5
-3.040379,1.530566,8
-1.380274,-2.122041,4
2.851393,0.238639,1
-1.570028,-1.523634,4
0.959028,2.38613,7
-0.591219,2.092548,6
2.777779,0.235867,2
-0.835846,1.388312,6
-0.891189,0.016891,4
0.957515,1.79454,2
0.834537,-0.173211,5
2.332386,0.232711,1
-0.62569,-1.112007,4
-4.196628,-1.484169,0
1.988146,-2.17348,7
2.589932,-1.059951,9
0.320441,2.825207,7
-0.792366,2.294233,0
-2.865285,1.913512,8
-1.194118,1.165356,6
0.333067,2.501812,7
0.413059,2.150973,6
1.630174,-3.127277,1
2.367785,-0.916311,3
-3.390519,1.945959,5
-1.419472,1.002911,6
1.375262,1.833115,7
-4.154668,-0.817272,0
1.957003,1.112873,1
-0.990682,0.427329,6
1.541919,-1.008825,3
-0.49304,1.468902,6
-1.300284,-1.631777,4
0.073453,0.327657,4
1.429981,1.762769,7
-2.665383,1.470457,8
1.110428,-2.471479,9
1.71835,1.03407,1
-1.834393,1.228434,6
-0.430835,0.899679,4
1.865156,0.833695,2
2.730827,-1.427747,3
1.518179,-3.332533,1
-4.131041,-2.545677,0
-0.335304,2.663573,7
-0.888498,0.784688,6
-1.452288,1.161422,6
1.722741,0.02098,5
-3.388872,-0.035038,8
1.916244,-1.300999,3
1.691458,1.624378,7
-1.22638,1.080011,6
2.711212,1.728269,2
1.953415,-2.600133,1
-0.957283,-2.081017,4
-1.280695,-1.583594,4
-1.880576,1.89598,5
1.113061,1.167844,7
1.369781,-1.678396,9
2.087944,2.191592,1
-1.644834,-1.424678,4
2.507567,-1.475476,3
1.957755,-1.051241,3
-1.171194,-2.002997,4
2.17622,0.075871,3
-1.63406,0.670744,6
-2.894357,1.884638,8
-1.959059,0.553644,6
2.28733,-2.05759,9
0.870688,2.391465,2
1.58372,-0.485602,5
-4.597231,-1.245045,0
0.963069,2.305866,2
1.155557,2.450417,2
1.29475,-0.029744,5
1.334571,2.384282,2
1.974785,-1.180849,3
1.222175,-1.900028,9
-1.24904,-2.411665,4
1.08415,-2.443337,9
2.024258,-0.679086,3
-4.617668,-1.652398,0
0.215468,2.416149,7
1.570073,-0.503909,3
-0.96208,1.382869,6
1.505553,1.133458,1
-1.083355,0.901676,6
-3.997753,1.654919,5
1.855336,1.584844,2
2.571583,-1.34218,3
1.549612,-0.569178,3
1.856857,-2.114338,1
-2.562628,2.083871,5
-3.291037,1.320442,8
1.387144,-3.73118,1
-0.235108,-1.675837,4
-4.50269,-2.3117,0
-3.754628,0.549046,8
-1.542819,3.081859,8
1.152876,2.24839,2
0.717406,2.772042,7
2.116794,-0.779832,3
0.629525,2.364878,6
0.6997,2.641249,7
-1.809635,0.751875,6
-0.64799,1.28585,6
-2.084934,0.563371,6
0.521066,2.351684,6
1.958444,1.938185,1
1.472885,-1.181983,3
-4.16035,0.561848,8
-3.52314,0.647043,8
1.732048,-1.630193,9
-3.993781,-2.240424,0
1.531197,-0.966812,5
-1.438112,-1.84008,4
-0.744165,0.188773,4
1.623729,0.560527,1
2.382913,1.692278,2
-4.186233,0.171427,8
-1.234349,1.020825,8
1.738399,1.641333,2
0.857592,2.559068,0
2.196043,-1.584589,9
2.028408,-2.122763,7
1.711422,-2.219778,9
-1.097665,1.33271,6
0.758139,2.32032,7
-1.598578,2.272616,8
-2.644617,2.329696,5
-3.203968,1.710587,5
-2.653957,2.429221,5
1.64348,-0.351969,5
-3.952157,-0.564173,0
-1.36202,-1.161593,4
1.525999,-1.65492,9
2.277466,1.573757,1
2.162769,-1.981378,9
2.515937,-0.835842,3
1.536868,-2.786102,1
0.281162,2.373058,0
2.520272,-0.130458,1
-1.409723,-1.759465,4
-0.559318,0.278702,4
1.444386,1.695329,2
-1.260642,-1.163454,4
1.843853,-0.945663,5
-4.059183,-2.075512,0
0.179083,2.034023,6
0.538081,-2.196688,4
1.247015,1.930097,2
-3.763874,1.7807,5
-2.724029,2.301489,5
1.680312,-1.751595,9
0.286838,1.907203,7
-2.619601,2.414976,5
2.023848,-0.53846,3
-4.060339,-1.003377,0
2.252928,0.286088,7
0.263565,-2.52939,9
2.487337,-0.280774,5
1.612791,-1.963832,9
1.648001,-1.953014,9
2.435593,1.520559,7
2.722257,-0.683389,3
1.905737,-2.135036,7
2.618904,-1.361055,3
-0.958348,1.790886,6
2.478973,0.247647,1
2.010198,2.126209,2
0.934854,-3.051891,9
1.904809,-1.844442,7
1.984088,-1.041694,5
-4.211867,-3.250818,0
1.339025,2.09474,7
0.297374,0.84165,7
-0.449557,-2.574186,4
1.362921,1.873777,7
0.817076,2.642203,2
2.020082,-0.43391,3
2.620533,-1.692119,7
1.556088,-2.663124,1
1.632164,-2.85186,7
0.506049,-2.994909,9
2.009275,-1.878618,7
1.581624,-1.477523,9
-0.707262,1.608448,8
2.231681,0.292093,1
-3.319006,1.880443,5
1.919042,1.17904,7
2.313985,-0.86773,3
1.635326,2.3472,2
-1.205084,-1.061746,4
1.209892,-1.718088,9
1.718316,1.369292,7
-0.96377,-2.260659,4
1.610325,-2.695968,1
0.68142,2.610196,2
1.313086,2.547103,2
2.132055,-0.978053,5
1.142899,-2.265238,9
1.336138,1.681361,2
0.657509,-0.206742,4
2.102665,-2.157414,1
1.975825,1.495958,7
-0.68325,-2.630108,4
-4.638937,-1.803149,0
2.593876,0.032944,2
1.716205,-1.659392,3
2.553409,-1.250425,3
-4.220581,-2.41026,0
-1.757031,-2.206592,4
0.845927,-3.265063,9
-2.528374,2.503311,5
1.883631,1.902747,7
1.002767,-3.020995,9
2.289902,-1.8762,1
1.566075,1.441721,7
1.769303,-2.260849,9
1.303216,-2.696238,9
1.64932,-0.583269,5
0.211818,2.374857,6
-4.257976,-1.277945,0
-0.139202,2.150998,6
0.865753,-4.077385,1
-0.117668,1.905425,6
1.716319,-0.662757,5
0.654439,2.326867,7
1.879823,-1.723722,9
-4.013998,0.089451,0
0.480222,2.003164,6
1.37497,1.834112,2
1.249125,2.174809,2
-3.627724,0.409143,0
-4.303092,-1.578933,0
-1.498209,0.914455,8
-3.658076,-1.485229,0
2.199293,-0.757835,3
2.605338,-0.859817,5
2.520953,-1.099253,1
0.912764,2.203983,6
2.618708,-0.169003,5
-1.447967,-2.413579,4
-0.441463,0.334335,6
1.217176,2.270637,2
-2.708273,1.267718,0
-4.202233,-1.431992,0
-3.748577,0.269828,0
-1.403672,0.726235,6
1.003665,2.327012,0
-3.370974,1.757758,5
1.44064,-3.073043,1
1.673035,2.289697,2
2.045786,-1.031806,3
1.034845,2.970351,2
-0.654457,2.053761,8
-1.296833,-2.341159,4
1.446779,2.16003,2
0.940806,1.915571,7
-3.202056,2.026023,5
-1.113207,1.019862,6
-0.341603,-1.256022,4
-0.530899,-0.885064,4
2.220999,1.786692,1
-0.395999,2.533382,7
-0.86114,-1.81109,4
-0.793072,-2.394126,4
-3.468248,-2.468375,0
-0.731341,1.738904,8
1.506006,-1.054694,5
0.956147,-1.444107,9
1.990107,1.843828,1
1.263082,1.855807,7
1.498416,1.410267,7
1.911415,-0.668988,3
-3.540926,1.604931,5
-1.962513,2.489311,5
2.808964,0.46277,2
-3.691633,1.105,8
2.347625,-1.651293,1
2.290241,-0.708536,3
-4.439362,-1.655426,0
-0.21899,2.415078,7
1.838606,-0.898889,3
1.265459,-0.152053,5
-3.072175,2.180534,5
0.282086,1.137277,7
1.289916,1.86902,6
1.734129,2.34739,2
1.053833,2.327752,0
2.669636,1.735052,2
-1.240436,-1.877699,4
0.913094,1.721755,6
-0.301483,1.587953,8
2.03062,-0.575943,5
-4.304639,-1.854063,0
-1.200805,1.218667,6
-4.033153,1.428373,5
-0.080076,1.239697,4
2.931216,0.135618,1
2.39383,-0.465342,3
-0.778541,-1.880277,4
0.052752,-0.203691,4
-0.360478,-1.477306,4
-0.075926,1.643301,6
0.089483,0.907228,6
2.296797,1.325875,7
-0.689293,2.483852,8
2.148352,-0.926609,3
2.427864,1.73609,1
1.672014,2.059212,1
-3.975224,-2.336908,0
-0.796922,1.782344,8
-0.650635,0.278045,4
-2.520504,2.204136,8
2.065069,0.322014,1
0.946055,-3.143669,7
0.522591,2.056104,6
1.05022,-0.488643,5
-4.040034,-1.385114,0
1.128005,-3.180055,9
-2.848705,0.924272,8
-4.014438,-0.212839,0
2.088552,-2.202574,1
-0.957911,-1.947994,4
2.563778,-0.899284,3
-3.819459,-3.597631,0
-1.218821,0.324992,4
2.222118,1.552208,1
-0.93771,1.031308,6
1.984901,1.823791,6
1.699399,1.512631,2
-4.245995,-0.521093,0
1.546446,-0.485407,5
1.194538,-1.536004,9
1.966464,-2.375506,9
1.327063,-3.128791,9
-1.307035,1.154922,6
2.311042,-1.612891,3
1.792924,2.530215,2
0.138116,-2.321571,4
-1.653469,-1.357521,4
0.415973,2.548007,7
-3.205782,0.412348,0
2.658535,-0.588803,3
1.2633,2.665433,2
0.311608,-3.321849,9
0.470769,2.27794,6
2.709398,0.326411,2
-3.361122,2.018358,5
-3.315434,2.085277,5
2.346892,1.686312,2
1.548439,-2.280762,9
-3.555288,-2.713345,0
1.146169,2.606659,2
-4.483994,0.956637,5
0.908834,-1.614762,9
-1.133411,2.051374,8
1.435752,0.823699,1
-1.005251,2.029517,8
-0.785306,2.057617,6
0.186005,2.510349,7
1.082695,-2.432234,9
-1.505007,-1.452179,4
2.241389,1.461938,2
-1.005176,-2.410165,4
1.445334,-2.212004,9
2.085697,-0.343084,3
0.461219,2.127875,8
2.504794,-0.500126,3
2.725261,0.051525,1
2.153196,1.728026,1
1.921885,-1.123556,3
-1.037844,-2.158693,4
1.387423,-2.971729,9
-3.152049,2.275169,5
-2.689197,1.06563,8
1.384064,-1.65833,9
-1.535672,0.944399,6
0.065693,2.120489,6
-2.836185,0.490905,8
0.82023,2.566861,2
0.778774,-3.165406,9
2.171699,-0.788217,3
-0.641037,1.705562,8
-4.491696,-2.070368,0
1.480941,1.985344,0
-0.448117,1.806603,8
0.68734,2.705319,7
2.010223,-2.611478,1
1.087027,2.541815,1
1.369424,-2.401567,9
1.367611,-2.808538,9
-2.203868,1.486777,8
0.917109,2.534305,7
-1.715265,1.944977,0
2.518555,-0.97916,3
-0.293892,1.837574,7
2.429664,-1.319899,3
1.119384,2.507417,2
2.360623,-0.578206,3
2.757514,-0.02512,1
-4.322841,-2.000115,0
1.508342,2.071336,7
1.851876,2.312016,1
2.196288,-1.464609,3
-2.16624,1.834596,8
-3.951498,1.485887,5
-4.326977,-1.698358,0
-2.896279,2.166833,5
2.076834,-1.464454,3
1.336234,-2.023342,9
1.901947,-0.429722,3
0.157653,1.870676,6
1.781428,-1.674651,9
1.394034,-1.67498,9
-4.274722,-0.66525,8
0.296578,2.109064,7
1.10261,-3.01376,7
1.489319,-1.650884,9
0.9987,-3.497578,1
-3.760941,0.230675,0
-0.194876,1.477503,6
1.566413,-3.015296,7
2.481698,-0.641619,3
-1.289472,-1.399741,4
2.171973,-1.294513,3
2.112107,-2.264125,9
1.863953,-2.492803,1
-3.096576,-4.143104,0
1.89818,2.282398,2
1.344672,2.680526,2
1.613377,-0.743138,3
-2.935769,1.594408,5
-2.460123,0.119872,8
1.767476,-1.761888,9
2.341987,-1.044761,3
1.356152,2.327555,2
-0.168911,-1.181571,4
2.346843,-2.056716,9
-1.165959,-1.898342,4
1.129992,-2.10545,9
1.362898,2.650367,2
1.642624,-1.707443,9
-0.019503,3.02561,8
-3.726329,-0.90151,8
2.061606,-0.617054,5
1.480559,-2.219136,9
-0.711791,1.51558,6
2.739023,-0.971054,3
3.107065,-0.427848,1
-2.200519,2.06224,8
-0.483732,2.23677,7
0.789927,-1.3409,9
2.075183,1.034656,7
-0.135945,2.144701,8
-0.276557,1.980302,6
2.496574,0.6137,2
2.185663,0.289543,2
2.865585,1.271801,1
-2.693561,2.497807,5
1.456159,1.96309,2
2.041642,-2.702143,9
