@relation 'pendigits_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute 0.424input6-0.419input14+0.375input8-0.346input16+0.302input4... numeric
@attribute -0.475input10-0.445input9-0.387input11-0.316input12+0.301input15... numeric
@attribute '-0.451input1+0.4  input7-0.342input11-0.34input2+0.306input5...' numeric
@attribute 0.562input13+0.487input15-0.358input3-0.298input5-0.252input1... numeric
@attribute 0.452input2-0.417input3+0.392input9+0.361input7+0.305input4... numeric
@attribute -0.524input1+0.439input5+0.395input11+0.364input13-0.217input15... numeric
@attribute -0.671input2-0.359input12+0.355input9-0.343input10-0.247input5... numeric
@attribute -0.477input1-0.476input7-0.454input13-0.359input16-0.218input8... numeric
@attribute -0.643input3-0.497input15-0.405input9-0.266input12-0.174input4... numeric
@attribute -0.478input6-0.445input16+0.359input7-0.324input4-0.294input14... numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
-0.979081,1.454965,-3.320477,0.969996,-0.590982,0.155362,0.552426,-0.483677,0.455166,0.65266,6
0.162283,2.683033,0.137775,-0.932761,-0.179267,-1.671541,1.196478,-1.212164,-1.075028,-0.261053,8
-3.209954,2.189694,2.289603,-0.349274,-0.163475,-0.289693,-0.881092,0.002526,0.337999,-0.656275,5
-1.732094,1.037932,-3.029158,0.494283,-0.543608,0.282457,0.606953,-0.109645,0.807707,0.290721,6
-1.166467,0.877392,-2.924775,-0.746329,0.359015,-0.531311,0.351123,0.624343,0.389585,-0.300504,6
2.091858,-0.762613,-0.292983,-1.433886,0.214521,1.137089,1.109093,0.395929,0.026016,0.217965,3
-2.913605,-3.352879,2.039484,-2.053317,-0.340558,-1.06916,-0.597279,0.497352,-0.195862,1.012105,0
1.678108,1.627329,0.773968,1.526776,0.305955,0.403654,-0.230586,0.069431,0.295308,0.048328,2
2.380936,-1.450211,-0.070307,-0.653039,0.23626,1.457475,0.371793,-0.078263,0.007159,0.05506,3
2.016287,1.243181,1.677457,-0.298762,1.089862,0.977498,-0.022611,-0.114606,-0.217712,-0.144248,7
-0.762446,-2.354353,0.934677,0.279076,1.692605,-0.710069,-1.362649,-0.451381,0.136514,0.536097,4
-2.844383,1.324678,1.245073,-1.132118,-2.715981,0.617337,-0.329276,-0.821271,-0.323224,0.558018,8
2.185221,-0.163456,-1.36633,-2.055392,0.33083,0.582392,0.697562,0.180429,-0.872425,0.783396,3
-1.631988,-0.474448,-2.322879,1.409569,-0.029127,-0.668189,0.092959,0.505014,-1.311902,1.099092,4
0.225932,2.238976,-2.031422,0.193643,-0.702868,-1.261144,-0.557286,-0.442806,0.666315,0.854741,6
-3.512053,-1.380112,-0.230472,-1.341844,0.967687,0.550758,0.234162,0.33635,-0.170941,0.104722,0
-3.760229,-1.490699,0.825654,-0.134499,-3.221664,1.026793,0.500213,0.737994,-0.97634,0.369172,8
2.001544,1.767277,1.066316,1.189558,0.212912,0.173897,-1.013713,0.093161,0.117918,0.272998,2
-4.68065,-1.351479,1.027891,0.205552,-0.335027,0.848159,1.633787,0.252894,0.140327,0.559706,0
-0.085335,1.048428,-2.703802,-1.188087,0.124534,-0.402413,0.231296,0.544142,0.616434,0.609709,6
1.359204,2.502428,-0.15611,0.58146,-0.61614,-0.596119,-0.674167,-0.086982,-0.457275,0.527123,2
1.976345,-2.230071,-1.307846,0.016051,0.984139,0.265738,-0.080582,-1.612486,0.517913,0.264555,9
2.004565,0.305096,-1.031704,-2.415238,0.06076,-1.506766,-1.332832,-0.338457,-0.034472,0.041774,1
-3.855834,-0.332048,-1.110913,0.303596,0.617823,0.713976,0.561247,-0.127681,-0.012863,-0.455925,0
-0.101047,2.156166,0.633594,-0.675215,1.148964,-1.002598,1.29565,-1.574659,-0.693986,0.227768,8
2.143829,-1.39616,-0.60517,-0.323897,0.035288,1.37979,0.2052,0.562366,-0.109536,-0.29992,3
-1.004512,0.168815,-2.654138,1.502662,-0.58681,-0.603515,-0.280211,-0.128208,-1.519095,0.535597,4
2.269572,-1.20216,-0.314691,-1.266395,0.367478,0.726065,0.483691,-0.17104,-0.152468,0.30805,3
3.077018,0.194348,2.808366,-0.73007,-0.738513,-1.107247,0.562067,1.18105,0.185682,0.044611,1
1.893799,-2.050403,-1.566435,-0.949177,0.29015,-0.883813,0.716002,-0.776778,-0.434521,0.325447,9
1.630249,-0.438592,-2.268268,-1.19283,-0.139384,-0.825457,-0.278636,-0.147517,-0.186407,-0.235636,5
0.245405,1.591963,1.072353,1.240859,0.522665,0.816197,0.726324,-0.087707,-0.25821,-0.294651,7
2.833167,1.05989,2.05466,-0.404117,0.48657,-0.659792,-0.808174,0.241846,0.219625,-0.093596,2
-3.682979,1.488036,2.027715,0.385689,-1.243555,-0.784994,-1.171369,0.104733,-0.087904,-0.86496,5
1.995843,-1.833799,-1.053152,-1.013703,1.002772,0.191883,-0.342152,-1.383538,0.221645,0.710207,9
-1.55194,0.948238,-2.944476,0.779435,-0.246687,0.464516,0.550375,0.041134,0.491691,0.340156,6
1.484749,0.841435,-1.196931,-2.326566,-0.429359,-1.872086,-1.482978,0.168663,0.261931,0.323633,1
2.719086,-0.419987,-0.952376,-1.372664,-1.416903,0.356705,-1.560783,-0.519214,-0.389781,-0.56309,5
2.563192,1.161794,1.880356,0.924737,0.623838,0.071957,0.063526,-0.085317,0.102097,0.25508,2
-3.321033,-1.762666,0.525152,-1.524973,1.391979,-0.061502,-0.404144,1.235784,0.021126,0.397985,0
2.036758,-1.91653,-1.299025,-1.090066,0.818732,-0.252034,0.343024,-1.053103,-0.248431,0.55135,9
-4.222842,-2.482697,1.434284,-1.365908,0.586164,0.17255,-0.164058,0.753021,0.022,0.079638,0
-0.756526,-2.101072,0.9386,1.104235,1.50864,-1.168245,-1.789995,-0.794172,0.144733,0.134892,4
2.2547,1.193696,1.337861,1.479404,0.529219,0.223368,0.233007,-0.055987,0.273525,0.231175,2
0.92788,-3.240964,0.885714,1.776562,0.9927,-0.187164,-0.595306,-0.667841,0.51481,-0.609937,7
-4.112853,-0.164506,-1.195333,0.710286,0.03775,0.767103,0.915854,-0.636886,-0.290735,-0.440016,0
2.126803,1.508861,1.717038,-1.207688,0.843325,0.347019,-0.762733,0.330498,0.559864,-0.98382,7
-1.160085,1.040472,-3.178677,0.368539,-0.268751,0.345819,0.563481,-0.027797,0.78434,0.176481,6
1.330009,-3.533149,2.729405,1.241623,-1.668829,-0.344371,1.098123,-0.290732,-0.36983,0.561705,1
1.394279,2.767847,0.251704,0.532508,-0.504212,-0.45756,-0.462388,0.519556,-0.429221,0.853258,2
-1.554109,-0.412509,-1.586736,2.086771,0.431895,0.063317,-0.031652,0.633432,-1.031,0.690235,4
1.183335,-2.442878,-1.422326,0.055295,1.613905,-0.430825,-0.346977,-1.013681,0.649582,-0.222326,9
0.345652,2.250538,0.025087,-0.411525,1.334026,-1.780486,1.303709,-0.661206,-0.313223,0.20652,8
2.308616,-1.201019,-1.793634,-1.727047,-0.313776,-0.139868,-0.363156,-0.573721,-0.920993,-0.558172,9
-3.168284,1.526096,0.290802,0.41481,-1.064431,1.277163,-0.790664,-1.431515,0.135991,0.396972,8
0.811776,2.005366,1.228178,0.238582,1.111846,1.22306,0.377239,-0.27699,-0.602861,0.30499,7
1.167807,2.851154,0.123378,-1.1407,-1.118341,-1.792829,1.632007,-0.514028,-1.033711,-1.076582,8
1.279224,0.953099,-2.687227,-1.21256,-0.899424,-0.088844,0.214506,-0.123533,-0.055924,0.592002,6
-0.981542,-2.017793,-0.069976,0.65804,1.725405,-0.36704,-0.836703,0.71534,-0.248007,-0.239775,4
-4.264376,-1.225922,-0.073324,-0.122715,0.886209,1.016296,0.271049,0.523893,0.212752,-0.445795,0
1.687591,-2.034753,2.208959,1.695441,-0.777809,-0.295851,0.093177,-0.487165,-0.273363,-0.02098,1
2.268421,-0.468119,-1.476561,-1.889387,-0.010961,0.794769,0.4649,0.131557,-1.038623,0.653087,3
2.042335,1.644733,0.797105,1.736044,-0.186757,0.050347,-0.606712,0.316767,0.53592,-0.038725,2
0.630452,2.108009,1.693202,-0.80196,0.806907,0.905005,-0.212212,-0.050267,-1.164772,-0.161288,7
2.197933,-1.801806,0.838362,0.536513,-0.379476,1.436147,0.344273,-0.390447,1.306388,-0.025558,3
-2.447898,0.220836,-0.171425,-1.670123,-0.355367,1.950757,0.12996,-2.27365,-0.169012,1.226402,8
-3.588981,0.732621,0.113006,-0.528481,-3.388575,1.408464,-0.698438,-0.472448,-0.370095,0.403094,8
-1.158994,-1.834173,-0.726062,1.45307,1.36466,-0.119372,-0.358435,0.545941,-0.316008,0.381432,4
-1.664799,-1.036901,-1.45956,1.234623,1.074508,0.155823,0.19044,0.799373,-0.598318,0.781889,4
-1.249026,2.025743,1.028676,-0.603592,2.306531,-0.691668,0.561989,-2.070467,0.159303,-0.077009,8
0.473118,-1.825405,-2.026494,1.519268,1.030109,-0.332643,-0.403563,-0.948169,0.342248,-0.145917,9
1.705747,-0.873963,-0.945818,-0.534615,-2.705638,-1.534249,0.146883,0.762081,-0.613894,-1.327361,9
1.305563,-3.254492,2.285085,1.194945,-0.782697,-0.146473,0.787305,-0.338027,0.124634,0.304539,1
1.691152,0.438303,-0.859001,-2.71984,0.013383,-1.630619,-1.264668,0.018249,0.019663,0.504493,1
0.272788,2.542631,0.380866,0.086273,0.763786,-0.005398,-0.571448,0.578795,-1.057345,0.960373,7
0.867608,-2.218797,-1.934838,1.255033,0.368579,-0.593801,0.582592,-1.114908,-0.036565,0.174168,9
1.09415,1.263968,-1.076271,-1.810495,0.051404,-2.672365,-1.683762,0.625323,1.216989,-0.190849,1
1.41645,2.261687,0.28602,0.939021,-0.842953,-0.392858,-0.183332,0.014897,-0.134697,0.423006,2
-0.809546,1.160637,-2.522565,-1.235684,-0.518593,-0.490311,-0.036002,0.433598,0.526614,0.618619,6
-0.504971,2.356877,-2.667743,-0.151397,-0.74848,-0.608908,0.015332,-0.289119,0.838546,0.288745,6
1.155198,-1.711537,-1.371563,0.433718,1.245754,0.200708,-0.484904,-0.546601,1.469524,0.066358,9
-0.658095,-2.676948,0.633113,0.707975,2.063788,-0.957989,-1.296945,-0.689693,-0.222702,-0.163446,4
-2.228493,1.641211,-1.993859,1.487206,-0.29183,0.375027,1.427457,-1.098479,-0.229511,-1.087749,0
0.468834,-3.187454,-1.902898,-0.120124,-0.705438,-1.944694,-0.487821,-0.374335,0.131769,0.130406,9
1.35066,-2.06177,-1.158619,-0.886759,0.851158,-0.527434,0.209403,-0.662171,-0.303047,0.575418,9
2.074293,0.553383,1.590991,-0.377008,1.249268,1.14206,0.24375,-0.290537,-0.584093,-0.026786,7
1.311867,-3.071423,-0.947563,-0.092902,-0.474133,-1.660536,1.052618,-0.7353,0.790098,0.459036,9
2.412153,-0.47484,-1.831798,-0.7732,-1.215772,0.410725,0.026184,0.102735,-0.352238,-0.295043,5
1.016714,2.709986,0.769008,1.050333,-0.481776,0.17808,0.153691,0.443766,0.057761,0.910651,2
-0.109182,1.617025,-2.515225,-1.581358,-0.171714,-0.708849,-0.120046,0.423026,0.401255,-0.379927,6
0.534164,2.851416,0.649233,-0.399978,0.306096,0.027032,-0.774553,0.097037,-0.909585,0.329056,7
1.938875,-0.545704,-1.716683,-1.594404,-0.093461,-1.598115,-1.052124,-0.331498,-0.20474,-0.926945,5
2.061516,1.062517,0.934828,1.487948,0.418075,-0.445309,0.226375,0.785391,0.450755,-0.266924,1
0.833806,-4.138318,2.866549,1.229176,-2.013955,-0.758451,1.306131,0.051191,-0.057982,0.427081,1
-3.713501,-0.198988,-1.092371,-0.107882,0.818017,1.22255,0.817829,-0.082671,-0.090291,-1.282623,0
-1.315447,-1.471123,-1.200094,0.552134,1.041423,-0.447934,-0.22836,0.820218,-0.496917,0.481967,4
1.294134,1.639169,1.566365,-0.251555,1.309529,1.184319,0.481244,-0.230597,-0.911795,0.405935,7
-0.868194,-0.850691,-1.991233,1.889045,0.294091,-0.290072,-0.547878,0.69411,-0.623853,-0.399641,4
2.77902,-0.606368,-0.470996,-1.066095,-1.724356,0.173325,-1.371605,-0.463074,0.021287,-0.901741,5
-3.578076,0.502796,-1.560741,0.61428,0.544441,0.988474,0.875507,-0.629983,-0.267052,-0.782728,0
1.646223,2.078716,1.382279,1.680825,0.010433,-0.214079,0.613373,0.637006,0.879071,0.167625,2
0.716752,1.905824,1.310045,-0.358605,0.724114,0.8878,-0.229574,0.112204,-1.288336,0.004782,7
1.877844,-0.743021,-0.900856,-1.394923,0.15444,1.384518,0.360724,0.506689,-0.653197,0.235834,3
-1.579285,-2.223996,-0.310813,1.558719,1.51594,0.04651,-0.452642,-0.099277,-0.373748,0.8849,4
2.553806,-1.449278,0.175508,-0.41043,-0.028492,1.358962,0.286458,-0.044865,0.45208,-0.186634,3
-4.306748,-2.704279,0.985283,-1.188136,0.306634,0.035267,0.064846,0.679939,-0.012297,0.063313,0
-1.547758,2.914759,-0.100725,-0.415943,-0.307543,-0.678094,-0.514925,-0.852685,-0.448936,1.131411,8
-3.007004,2.336426,1.373307,-0.663019,-0.790071,-1.182263,-0.511844,-0.393106,-0.152082,-0.13326,5
0.118716,2.99837,-0.38654,-0.624502,-0.409026,-1.890146,0.79328,-0.725017,-0.462922,-0.433382,8
-0.394438,0.205706,-2.483819,0.441412,-0.864732,-0.944912,-0.733869,0.17543,-0.987399,0.420997,4
2.119422,1.732095,1.160529,1.121069,0.644235,-0.654025,0.07733,0.809295,0.352598,-0.373498,1
1.859182,-0.637163,-1.935279,-0.750271,-1.165707,-0.036828,-0.500238,0.701004,-0.85009,-0.679791,5
2.19547,0.533788,1.443124,-0.179142,1.392448,1.245661,0.439081,-0.050477,-0.767213,0.299014,7
1.631428,-0.493783,0.525943,2.252259,0.640856,0.467066,-0.459424,-0.396604,-0.213275,-0.488604,2
-4.089575,1.051467,-1.034899,0.981827,-1.043008,0.380495,-0.5595,-0.880363,0.462783,-0.769611,8
1.687022,1.458901,0.797209,1.991408,0.754879,0.043815,-0.401838,0.081765,0.98713,-0.388876,2
-1.0192,1.683423,-0.842398,0.088391,0.875214,-1.082645,1.680595,-1.631846,0.07856,-0.64754,8
-2.44374,-3.596087,3.14325,-1.624293,0.438763,-1.554373,-0.835829,1.458429,0.583033,1.170646,0
-1.677427,-1.634881,-0.051059,0.495809,1.811131,-0.086784,-0.399897,1.287387,0.185714,0.542265,4
0.585307,1.533926,1.735838,-0.055103,1.598539,0.898403,0.458177,-0.056596,-0.309164,-0.367726,7
-3.895765,0.223874,-1.138823,0.570941,0.527984,1.016814,1.018367,-0.463681,-0.133495,-0.411993,0
-0.733446,-2.303788,0.868606,0.789061,1.773042,-0.957997,-1.444959,-0.713958,-0.094512,0.273709,4
1.891834,-1.354107,-1.253711,-1.423542,0.878853,-0.719063,0.671169,-1.134167,0.107866,0.318962,9
-0.704477,1.611074,-0.946858,0.101075,0.810857,-1.032435,2.001149,-1.613079,-0.894467,-0.480848,8
-4.165887,-0.429971,-0.82971,-0.033364,0.697335,0.792492,0.604489,-0.365321,0.026104,-0.94004,0
2.220648,-1.565046,0.312694,0.610863,0.126087,2.117734,-0.210363,-0.749964,0.194701,0.05057,3
-0.188424,1.460372,-0.436683,-0.069209,0.887416,-1.003994,2.616258,-0.893071,-1.227509,-0.585935,8
3.28454,0.695298,2.003371,-1.028749,0.117989,-0.732009,-0.217345,0.79999,-0.520017,-0.245289,1
2.703477,-0.458511,-0.095547,-1.532174,0.044197,0.519745,-1.011279,-0.240047,0.034773,-0.068693,3
-0.671538,1.784763,-2.92528,1.015497,-1.086129,-0.208545,-0.008317,-0.521703,0.676962,0.997525,6
-0.652536,-2.556081,-0.477166,0.369122,1.682346,-0.918184,-0.89973,0.111442,0.180766,-0.163623,4
-2.655932,2.445373,2.02859,-0.664698,-0.632687,-0.261358,-0.506069,-0.55098,0.33796,0.09989,5
-4.256112,-2.025356,0.627174,-1.531006,0.850798,0.357687,-0.22345,0.294697,-0.24526,0.002144,0
-4.325616,-2.400765,1.548861,-1.111249,0.509787,0.276829,0.078552,0.920983,0.201092,0.128757,0
-3.98758,-0.388016,-1.106537,0.142086,0.437845,0.839041,0.625261,-0.116253,0.057408,-0.541748,0
2.069642,-1.798963,-1.259868,-1.131238,1.204764,-0.025903,-0.170028,-1.223075,0.315488,0.698365,9
-1.526087,-1.66253,-0.32034,0.518162,1.296083,-1.083796,-0.712825,0.528911,-0.576289,0.421686,4
0.033002,2.349923,1.121237,0.088623,0.793793,0.581329,-0.498973,0.178422,-0.938042,-0.128672,7
-0.854093,0.766423,-2.585275,-0.464249,0.528574,-0.228985,0.298522,1.199951,0.599272,-0.444055,6
2.495422,1.518256,1.433815,0.092196,0.342046,-0.712538,0.200576,-0.510347,0.030307,0.40422,2
2.102833,1.854111,1.182677,0.99775,0.535283,-0.818766,0.400769,1.054885,0.299782,-0.257391,1
1.554267,0.681178,-0.967526,-2.469348,-0.072669,-2.011832,-1.458303,0.22359,0.343498,0.173938,1
-1.486745,-1.586815,-1.268979,1.20481,0.629797,-0.462415,-0.290965,0.214407,-1.29628,0.682672,4
-1.493782,1.887756,1.095237,-0.100779,1.769129,-0.11028,0.31356,-2.203249,0.436373,0.502403,8
-4.229975,-0.803446,-0.225144,0.780066,-0.143557,0.752869,1.095189,-0.150069,0.063966,-0.520984,0
2.275311,-0.66229,-0.643298,-1.334854,0.545974,1.161141,0.445667,0.388157,-0.324396,0.424657,3
-0.599242,1.732793,0.206859,-0.577925,0.857006,-1.279142,1.776374,-2.286688,-0.865381,-0.394125,8
2.270885,-1.287595,-0.288599,-0.68375,0.186633,1.403123,0.590006,0.070487,0.087996,-0.04529,3
2.165395,-0.097952,1.770682,0.341506,1.098618,0.87025,1.097393,-0.384543,-0.026248,-0.322103,7
0.342656,1.596829,0.88013,0.63246,1.061592,1.247799,0.286187,-0.275146,-0.641103,-0.150221,7
-4.173529,-0.694995,-0.630519,-0.010801,0.960416,0.986341,0.644466,-0.211084,0.088116,-0.716186,0
-4.254962,-1.213411,0.047776,-0.242044,0.933098,1.082858,0.340338,0.141444,0.060706,-0.359569,0
-4.309719,0.440977,-0.243719,0.874881,-1.352912,1.029166,-1.099439,-0.378544,0.961898,-0.295382,8
0.939354,2.281864,0.117682,1.241975,-0.962302,-0.404153,0.453042,0.529129,-0.111649,0.85947,2
0.491657,2.656045,1.023442,0.225395,0.625532,0.233797,-0.531415,0.293804,-0.409663,0.002695,7
-3.372939,1.562492,2.384776,-0.198144,-0.71251,-0.228814,-1.508878,-0.494092,-0.370444,-0.556861,5
-1.219925,-0.380649,-2.00613,1.823418,-0.207143,0.007628,-0.472912,0.716411,-1.046673,0.091097,4
-1.641855,0.052016,-2.243017,-1.716878,0.907996,-0.305476,0.78282,0.54447,-0.194329,0.320968,6
-0.836059,-2.392162,-0.076564,0.816594,1.832794,-0.680017,-1.004103,-0.299324,-0.575469,-0.363625,4
0.062374,-1.340284,-2.180087,0.580801,0.643324,-0.592004,-0.294957,0.471568,-0.560808,-0.684831,4
2.06121,-1.837268,0.826861,1.273876,-0.415627,1.241959,0.614108,-0.489742,0.913106,0.03903,3
1.092457,-2.444714,-1.342205,0.743333,1.628501,0.01835,-0.36317,-1.12806,1.212977,0.059038,9
2.118751,-1.499136,-0.070764,0.826431,0.067332,1.469544,-0.351345,-0.116867,0.134073,-0.584601,3
-4.27373,-1.239683,-0.460115,-0.044887,-0.088098,0.056417,0.654196,-0.027566,-0.152651,-0.008305,0
2.055014,-2.464078,2.179836,-0.087245,-0.429239,-0.186114,-0.082518,-0.19041,0.413343,-0.224878,1
-4.331879,-0.210757,0.121445,0.95045,-2.271525,0.891383,-0.085039,0.581445,-0.188136,0.094876,8
1.605283,2.736408,0.660598,1.133144,-0.295385,-0.638895,0.416036,0.650994,0.290214,0.219695,1
-0.938268,2.966545,0.314186,0.13533,0.011555,-0.9012,0.130561,-0.96569,-0.176172,-0.009896,8
1.707918,0.446733,-0.836067,-2.757905,-0.082342,-1.614993,-1.302532,-0.01717,-0.04868,0.554505,1
-2.793001,1.061872,0.656747,-1.168021,-2.941868,1.236776,-0.729502,-0.597996,-0.381861,0.349711,8
-0.306961,-0.129318,-2.689141,0.334438,-0.481668,-0.962625,-0.428537,0.296114,-0.930854,0.22449,4
-0.656396,-1.947033,-0.096361,0.415846,1.919622,-1.09297,-0.859826,-0.262956,-0.543102,-0.159735,4
-0.799222,1.328617,-2.943462,-0.524404,-0.030765,-0.371758,0.276839,0.156058,0.674979,-0.315371,6
2.400369,-0.591233,-1.086817,-0.743825,-1.048812,0.844448,0.216836,0.218588,-0.105025,-0.064743,5
-1.447287,0.976873,-3.092377,0.65922,-0.471569,0.379529,0.554502,-0.00564,0.665189,0.568773,6
-3.662598,1.140114,-0.079155,0.243841,-2.500776,0.899979,-0.924787,-0.605251,-0.373654,-0.173473,8
-3.249019,1.927761,2.024955,-0.464602,-0.279938,-0.335433,-1.27716,-0.265202,-0.246039,-0.220318,5
2.533928,0.968322,1.027402,0.582906,0.346214,-0.176961,0.557774,0.858183,-0.415049,-0.376448,1
0.962724,2.417191,0.04162,1.030648,-0.919925,-0.331927,0.303089,0.509325,-0.342776,1.083749,2
-1.357577,-1.24454,-1.918118,0.939326,0.526915,-0.753485,0.015179,0.155955,-1.158586,0.792511,4
-3.319535,1.839368,2.425016,-0.438726,0.812528,0.009763,-0.410858,-0.092734,0.318396,-0.32183,5
1.679264,1.301045,0.565549,1.974336,0.357668,0.583122,0.173436,-0.102742,0.465965,-0.24242,2
2.449155,-0.584454,0.117892,-0.758411,-0.155704,1.072099,-0.95811,-0.119515,0.339011,-0.103021,3
2.342619,-1.084391,0.062225,-0.916068,0.693731,1.758716,-0.048205,0.409691,0.067242,-0.241916,3
1.736134,-1.105186,-0.545763,-0.238014,0.690403,1.463468,0.420108,0.9543,0.168179,-0.123552,3
1.535344,2.493379,0.821794,1.410177,0.114304,-0.675684,0.534233,0.489916,0.780587,-0.09951,1
-0.210833,1.739128,-2.761518,-0.781617,-0.37608,-0.808507,-0.122247,0.744993,0.781595,0.523214,6
2.418795,-1.138082,1.559002,-0.022604,-0.52856,0.574485,-0.394874,-0.17678,-0.454775,-0.189459,1
2.300367,1.163517,1.979707,1.199207,-0.643844,-1.016864,0.538348,0.93126,0.706135,-0.040338,1
1.21547,1.413548,1.082175,0.623991,1.00774,1.171953,0.723893,0.002073,-0.452319,0.132766,7
0.095862,-1.078533,-2.571999,0.270178,0.453792,-0.808085,-0.378274,0.672084,-0.363293,-0.962078,4
-3.188244,2.020364,2.134396,-0.968039,0.711239,-1.275429,-0.584164,-0.159501,0.548464,-0.286205,5
2.16442,-1.736709,-1.493956,-1.22247,0.780688,-0.76442,0.234372,-1.071141,-0.061487,0.448713,9
-3.420556,0.340363,0.666983,0.4165,-1.666324,1.711353,-0.411238,-0.570837,-0.817456,-0.220181,8
-0.265243,0.805246,-3.040366,-0.907303,-0.117648,-0.181647,0.278015,0.630693,0.53371,0.751807,6
0.921987,0.260796,-2.380192,-1.964257,-1.016727,-1.21882,-1.11548,0.702054,-0.572615,-0.135212,4
-4.01544,-2.382388,1.910225,-1.902888,1.011543,-0.381014,-0.040224,1.087357,0.236077,0.319643,0
-1.415673,0.891249,-3.081788,-0.226556,-0.512428,0.130129,0.500578,-0.194149,0.927474,0.483562,6
-0.04209,2.195423,1.010136,0.419849,1.182982,0.496051,-0.431481,0.277258,-0.344553,-0.116158,7
2.753719,-0.732436,0.353425,-1.218607,0.147457,0.597245,-1.127459,-0.302741,0.269733,-0.298587,3
1.995701,-2.631534,1.767139,2.036655,-0.858559,0.643686,0.701876,-1.15172,-1.042651,0.01729,1
1.282354,-0.311949,-0.916304,0.444203,-1.353262,1.656759,-1.143353,0.638652,0.452304,-0.398733,3
0.817341,2.35919,0.453052,1.664078,-0.668135,0.15232,0.48252,0.3018,0.263946,0.431267,2
0.989843,1.99138,-1.494761,-0.866514,-0.401499,-2.152074,-1.198605,0.200459,0.778823,0.434514,6
1.158925,1.950298,0.46452,2.471556,-0.296668,0.046873,0.883222,0.974497,0.958178,0.179342,2
1.788029,1.736156,1.561442,1.334163,-0.196046,-0.365491,-0.633504,0.333823,0.437332,-0.018114,2
-0.110366,2.027826,0.382128,-0.453952,1.420281,-1.014751,1.457586,-1.806626,-0.64278,0.447678,8
1.74475,-2.56341,2.008321,0.332842,0.07498,-0.190802,-0.098497,-0.235703,0.655495,-0.286624,1
1.949457,-0.106729,-0.979082,-1.965997,0.572163,0.726149,0.714521,0.378863,-0.590411,0.656043,3
2.124377,-0.538397,-0.32216,-1.881605,1.103189,0.700091,0.864857,0.008614,-0.345119,0.566306,3
1.942497,-0.647626,-1.808402,-0.276253,-0.654909,0.662142,-0.727764,1.014219,-0.243046,-1.602796,5
2.129727,0.44578,1.595059,0.004711,0.57979,1.338138,0.396939,-0.834877,-0.374072,-0.314846,7
1.232438,2.56251,0.352729,0.912569,-0.662311,-0.158128,-0.045798,0.054425,-0.132531,0.88083,2
-0.861657,0.235522,-1.458663,3.131623,0.192004,0.042824,-0.593801,0.324333,0.233308,0.18459,4
2.157283,-1.167814,-0.286722,-0.802836,0.232657,1.045304,0.39481,0.421472,0.017051,-0.304452,3
-3.756867,0.096688,-0.94793,0.741706,0.013132,0.863848,1.538479,-0.416965,-0.077857,-0.512811,0
-0.534207,2.844358,0.260339,0.011614,0.380282,-0.978247,0.21458,-0.964001,-0.108549,0.08857,8
-1.006849,-1.144573,-1.125671,2.255974,0.778505,0.23149,-0.42722,0.533295,-0.802108,-0.023356,4
0.619338,2.233417,1.692239,-0.906439,0.806317,1.025785,-0.239424,-0.151473,-1.199227,-0.129199,7
1.414025,2.292745,1.02783,1.115613,0.068834,-0.206556,-0.233983,0.671292,0.110435,0.501555,2
1.948275,-0.754332,-1.786765,-0.307413,-0.460835,0.573076,0.074054,0.785905,-0.357357,-0.587655,5
1.811958,-1.167919,1.305208,2.030299,0.351226,0.276511,0.03588,-0.52158,-0.20942,-0.383385,2
2.193779,1.683609,1.045597,1.155267,0.386797,-0.804381,0.771554,0.727152,0.095342,-0.198316,1
0.373623,2.628592,1.296127,-0.773768,0.847352,-0.154036,-0.77558,0.661484,-0.903917,-0.350882,7
-4.193674,-2.404201,1.767182,-1.508168,0.904009,0.095086,-0.328546,0.933307,0.117264,0.432152,0
1.801397,-0.552039,-0.914744,-1.493924,0.354309,0.693773,0.610987,0.599788,-0.336135,0.091832,3
1.828644,2.366874,0.973345,0.325401,-0.134191,-0.223464,0.042445,0.081378,-0.301798,0.766045,2
0.873936,-3.347859,2.037993,0.364312,0.502151,-0.514296,-0.343047,-0.108698,1.182667,-0.009604,1
2.714065,-1.001727,0.079628,-0.980658,-0.096454,1.01012,0.348823,-0.138023,0.389054,-0.240587,3
1.381687,2.281261,1.028978,1.523428,-0.403969,-0.479545,0.249779,0.510474,0.653674,0.294604,2
1.509622,-3.02005,2.48272,1.014476,-1.090506,-0.272427,0.954624,-0.236658,0.101339,0.361723,1
2.578273,-0.829209,-0.505236,-1.5069,0.026355,1.248256,0.603059,-0.082708,-0.472322,0.335503,3
-0.541007,2.359285,0.37607,-0.45618,1.277696,-1.06635,0.698091,-1.565043,-0.335372,0.00344,8
-0.024785,-2.075137,0.907715,0.597101,2.19427,-0.792123,-1.438881,-0.233797,0.02848,-0.627512,4
